Index	NpcName	TitleID	NpcTemplateId	WalkNearLength	CanAutoPath	NpcLevel	XPos	YPos	StandDir	Quantity	NpcType	NpcCamp	NpcDroprate	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	Removewhendeath	ChangeColorScheme	HideTaskId
yewai_180_3	朔北药农		3802	50		190	9634	16839	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	9344	16744	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	9228	16389	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	9968	16636	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	8974	16686	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	9569	16454	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	9895	16222	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	9206	16070	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	9540	16143	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	9816	15947	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	8902	15831	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	9344	15874	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	9605	15758	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	9837	15577	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	9148	15657	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	9409	15519	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	9663	15439	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	9765	16505	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	9083	15468	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	9322	15243	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	13807	14219	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	13597	14064	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	13547	13795	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	13692	13540	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	13887	14019	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	13812	13720	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	14117	14194	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	14356	14189	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	14646	14094	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	14142	13919	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	14371	13909	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	14591	13720	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	14411	13550	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	14152	13705	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	13992	13585	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	5141	13785	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	5000	13587	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	5053	13253	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	5418	13838	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	5326	13600	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	5735	13838	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	6087	13860	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	6091	13530	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	5770	13570	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	5308	13235	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	5585	13521	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	5603	13248	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	5937	13658	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	5845	13292	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	5919	14066	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	6181	12235	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	6503	12228	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	6813	12191	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	6992	11975	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	6912	11696	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	6342	12006	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	6132	11789	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	6101	11306	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	6677	11888	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	6398	11647	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	6701	11479	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	6404	11294	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	6212	11077	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	6256	11517	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	7048	12241	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	9267	13308	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	9111	13002	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	9307	12625	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	9533	13283	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	9825	13323	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	10146	13253	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	9478	12942	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	9744	12921	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	10041	12972	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	9513	12640	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	9800	12645	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	10081	12660	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	10327	13042	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	10332	12781	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	9166	12781	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	7984	14783	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	7756	14534	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	7492	14130	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	8226	14592	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	8491	14291	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	7808	14115	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	7984	14438	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	8175	14122	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	8285	13821	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	7925	13733	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	7675	13880	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	7257	13821	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	7382	13579	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	7786	13432	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	8168	13557	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	11913	14675	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	11766	14549	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	11782	14103	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	12121	14675	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	12410	14640	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_180_3	朔北药农		3802	50		190	12010	14397	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
