Index	NpcName	TitleID	NpcTemplateId	WalkNearLength	CanAutoPath	NpcLevel	XPos	YPos	StandDir	Quantity	NpcType	NpcCamp	NpcDroprate	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	Removewhendeath	ChangeColorScheme
yewai_60_1	宋军士兵		1034	50		70	2876	10974	14095	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_60_1	宋军士兵		1034	50		70	3026	11603	14095	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_60_1	宋军士兵		1034	50		70	3094	11076	14095	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_60_1	宋军士兵		1034	50		70	3660	11567	14095	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_60_1	宋军士兵		1034	50		70	3722	11279	14095	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_60_1	宋军士兵		1034	50		70	3715	10976	14095	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_60_1	宋军士兵		1034	50		70	3475	11399	14095	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_60_1	宋军士兵		1034	50		70	3256	11272	14095	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_60_1	宋军士兵		1034	50		70	3026	11363	14095	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_60_1	宋军士兵		1034	50		70	3347	11607	14095	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_60_1	宋军士兵		1034	50		70	6616	12579	14095	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_60_1	宋军士兵		1034	50		70	7044	12248	14095	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_60_1	宋军士兵		1034	50		70	6900	12518	14095	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_60_1	宋军士兵		1034	50		70	6817	12226	14095	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_60_1	宋军士兵		1034	50		70	6446	12383	14095	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_60_1	宋军士兵		1034	50		70	6765	11933	14095	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_60_1	宋军士兵		1034	50		70	6420	11920	14095	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_60_1	宋军士兵		1034	50		70	6612	11706	14095	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_60_1	宋军士兵		1034	50		70	6193	11733	14095	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_60_1	宋军士兵		1034	50		70	6957	11842	14095	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_60_1	宋军士兵		1034	50		70	6279	12144	14095	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_60_1	宋军士兵		1034	50		70	6297	12561	14095	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_60_1	宋军士兵		1034	50		70	6037	12370	14095	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_60_1	宋军士兵		1034	50		70	6023	12082	14095	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_60_1	宋军士兵		1034	50		70	6574	12162	14095	0	-1	0	0	-1	0	0	0	0	0	0	0
