Index	NpcName	TitleID	NpcTemplateId	WalkNearLength	CanAutoPath	NpcLevel	XPos	YPos	StandDir	Quantity	NpcType	NpcCamp	NpcDroprate	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	Removewhendeath	ChangeColorScheme	HideTaskId
yewai_140_1	东瀛歌姬		3320	50		150	1642	8680	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	1423	8514	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	1887	8606	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	1629	8448	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	1869	8431	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	2123	8435	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	1345	8300	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	1533	8217	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	1799	8247	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	2026	8265	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	1397	8073	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	1659	8029	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	1922	8077	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	2153	8164	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	1769	7850	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	4145	8245	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	3918	8118	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	4408	8154	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	4074	8011	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	4292	7987	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	3803	7824	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	4579	7899	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	3994	7788	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	4459	7772	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	4205	7804	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	3867	7593	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	4070	7625	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	4356	7601	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	4607	7629	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	4046	7470	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	4257	7438	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	4471	7454	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	3751	7991	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	3938	7343	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_140_1	东瀛歌姬		3320	50		150	4173	7243	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
