ClassName	X	Y
men1	2771	4333
men2	4389	3499
guaiwu1	1620	3542
guaiwu1	1546	3276
guaiwu1	2018	3414
guaiwu1	1975	3277
guaiwu2	1763	3493
guaiwu2	1945	3544
guaiwu2	1806	3131
guaiwu2	2156	3389
guaiwu3	4030	4959
guaiwu3	4018	4701
guaiwu3	4233	4931
guaiwu3	4214	4681
guaiwu3	4455	4906
guaiwu3	4439	4686
guaiwu4	4275	5053
guaiwu4	4296	4571
guaiwu5	3963	2128
guaiwu5	3790	1945
guaiwu5	3828	1657
guaiwu5	4069	1469
guaiwu5	4337	1463
guaiwu5	4522	1676
guaiwu6	3929	1899
guaiwu6	4304	1591
boss	4191	1814
zhangrumeng	5037	2614
dugujian	4905	2619
zhanglinxin	5060	2486
dujuan	4172	2139
path1	4409	2017
path2	4982	2536
path3	4203	2154
path4	4496	1815
