金	5825	7584
金	5663	7473
金	5650	7278
金	6016	7462
金	6032	7245
金	5823	7363
金	5821	7148
木	8256	7551
木	8035	7409
木	8033	7150
木	8501	7442
木	8473	7160
木	8256	7318
木	8261	6994
水	5845	4299
水	5654	4173
水	5666	4416
水	5845	4610
水	6051	4233
水	5877	4045
水	6017	4452
火	7044	6106
火	6775	5934
火	6767	5655
火	7039	5407
火	7054	5774
火	7289	5630
火	7309	5973
土	8305	4281
土	8061	4124
土	8579	4124
土	8052	3875
土	8605	3864
土	8319	3763
土	8330	4026
纳兰真	4984	5807
天王	2871	6308
少林	2687	6343
华山	2524	6315
逍遥	2350	6246
唐门	2228	6124
五毒	2114	5985
段氏	2047	5828
峨嵋	2023	5658
翠烟	2041	5502
天山	2107	5349
桃花	2228	5189
天忍	2360	5067
丐帮	2524	5015
明教	2697	4994
昆仑	2885	5015
霸刀	3023	6245
长歌	3025	5110
武当	3151	5195
藏剑	3149	6139
万花	3248	5297
杨门	3265	6030
