ClassName	X	Y
wall1	8112	6664
wall1	8108	6418
wall2	3816	7238
wall2	4084	7233
skillnpc1	7426	9608
skillnpc1	7421	9175
skillnpc1	7884	9180
skillnpc1	7859	8716
skillnpc1	7839	8278
skillnpc1	7426	8696
skillnpc1	7436	8293
skillnpc1	7849	9633
skillnpc1	6937	9180
skillnpc1	6494	9200
skillnpc1	6509	9633
skillnpc1	6947	9638
skillnpc1	6932	8323
skillnpc1	6484	8313
skillnpc1	6499	8741
skillnpc1	6962	8766
skillnpc1	5985	9613
skillnpc1	5970	9170
skillnpc1	5975	8696
skillnpc1	5995	8288
skillnpc2	6282	5712
skillnpc2	5389	4811
skillnpc2	7267	4827
skillnpc2	6389	4002
skillnpc2	6885	4353
skillnpc2	5786	5315
skillnpc2	6847	5323
skillnpc2	5854	4422
shouling1	6902	8979
shouling2	6350	4894
shouling3	3437	4882
shouling4	3929	8850
jiguan1	7173	4193
jiguan1	7052	5116
jiguan1	5637	5383
jiguan2	5300	4794
jiguan2	5914	4090
jiguan2	6386	5588
xiezi1	3007	5095
xiezi2	3883	5027
xiezi3	3034	4515
xiezi4	3870	4501
chongsheng1	3169	8709
chongsheng2	3910	8372
chongsheng2	3971	9223
chongsheng2	3144	9152
chongsheng3	4666	8709
chongsheng3	4677	9169
chongsheng3	4702	8334
chongsheng3	3194	8384
