出生点	4107	6325
新郎	7913	6426
新娘	7912	6199
宴席桌子	3759	5859
宴席桌子	3761	6776
宴席桌子	4640	5511
宴席桌子	6074	6785
宴席桌子	6070	5839
宴席桌子	5631	5237
宴席桌子	6173	5240
宴席桌子	4591	7109
宴席桌子	5615	7376
宴席桌子	6173	7378
宴席椅子-左	3559	5853
宴席椅子-左	5872	6782
宴席椅子-左	5870	5834
宴席椅子-左	5428	5233
宴席椅子-左	5972	5234
宴席椅子-左	3557	6771
宴席椅子-左	4441	5506
宴席椅子-左	4387	7112
宴席椅子-左	5415	7378
宴席椅子-左	5976	7378
宴席椅子-右	3922	5851
宴席椅子-右	3930	6771
宴席椅子-右	6242	6782
宴席椅子-右	6241	5828
宴席椅子-右	6337	5233
宴席椅子-右	5797	5231
宴席椅子-右	4811	5508
宴席椅子-右	4774	7109
宴席椅子-右	5797	7378
宴席椅子-右	6343	7375
宴席椅子-上	6176	5425
宴席椅子-上	5634	5426
宴席椅子-上	4644	5696
宴席椅子-上	4592	7300
宴席椅子-上	6175	7551
宴席椅子-上	5617	7548
宴席椅子-下	5628	5067
宴席椅子-下	6180	5058
宴席椅子-下	4647	5342
宴席椅子-下	4592	6916
宴席椅子-下	6173	7210
宴席椅子-下	5613	7206
花童-左边	3925	6546
花童-左边	4292	6549
花童-左边	5676	6593
花童-左边	6204	6596
花童-左边	6756	6596
花童-右边	3930	6094
花童-右边	4300	6096
花童-右边	5679	5998
花童-右边	6229	6002
花童-右边	6764	6004
吹唢呐-左边	5927	6594
吹唢呐-左边	6515	6594
吹唢呐-右边	5918	5998
吹唢呐-右边	6519	6001
敲锣-左边	4112	6542
敲锣-右边	4111	6091
花轿	3620	6310
月老	8159	6300
主台花童	8130	6565
主台花童	8134	6048
婚礼商人	7530	5957
开心爆竹/同心果	7866	6310
篝火	6785	6302
宾客椅子-左边	6946	7165
宾客椅子-左边	7142	7165
宾客椅子-左边	6945	7436
宾客椅子-左边	7142	7437
宾客椅子-左边	7337	7439
宾客椅子-左边	7533	7437
宾客椅子-左边	7336	7688
宾客椅子-左边	7536	7688
宾客椅子-左边	6948	6956
宾客椅子-左边	7144	6955
宾客椅子-左边	7339	7166
宾客椅子-右边	6943	5652
宾客椅子-右边	6943	5379
宾客椅子-右边	6943	5161
宾客椅子-右边	7123	5378
宾客椅子-右边	7119	5166
宾客椅子-右边	7296	5165
宾客椅子-右边	7505	5167
宾客椅子-右边	7295	4903
宾客椅子-右边	7503	4904
宾客椅子-右边	7126	5654
宾客椅子-右边	7296	5378
宾客同步点	6522	6297
宾客观礼坐标	6353	6667
宾客观礼坐标	6765	6675
宾客观礼坐标	6648	6669
宾客观礼坐标	6497	6672
宾客观礼坐标	6418	6735
宾客观礼坐标	6572	6735
宾客观礼坐标	6711	6732
宾客观礼坐标	6505	6802
宾客观礼坐标	6639	6802
宾客观礼坐标	6775	6727
宾客观礼坐标	6358	6741
宾客观礼坐标	6343	5914
宾客观礼坐标	6401	5869
宾客观礼坐标	6532	5861
宾客观礼坐标	6635	5863
宾客观礼坐标	6465	5812
宾客观礼坐标	6570	5802
宾客观礼坐标	6329	5844
宾客观礼坐标	6690	5836
宾客观礼坐标	6683	5924
宾客观礼坐标	6572	5917
宾客观礼坐标	6460	5920
五彩烟花	7567	6652
五彩烟花	8181	6666
五彩烟花	7542	5981
五彩烟花	8161	5925
五彩烟花	7912	6881
五彩烟花	7887	5712
五彩烟花	7397	6334
五彩烟花	8181	6288
五彩烟花	7928	6506
五彩烟花	7919	6087
五彩烟花	7049	6461
五彩烟花	7049	6123
五彩烟花	6628	6001
五彩烟花	6189	6599
五彩烟花	5634	5998
五彩烟花	6184	5994
五彩烟花	5660	6607
五彩烟花	6640	6596
五彩烟花	4436	6552
五彩烟花	4440	6007
五彩烟花	5013	6482
五彩烟花	5020	6090
喜烟花	8068	6660
喜烟花	8088	5994
喜烟花	6519	6603
喜烟花	6513	5991
喜烟花	5911	6601
喜烟花	5891	5995
喜烟花	4871	6501
喜烟花	4875	6058
喜烟花	3930	6315
百年好合烟花 	7909	6295
心心相映烟花	7915	6289
喜糖	5802	6487
喜糖	5884	6296
喜糖	5641	6238
喜糖	6059	6455
喜糖	6104	6172
喜糖	6408	6444
喜糖	6240	6320
喜糖	6400	6151
喜糖	6641	6428
喜糖	6711	6134
喜糖	6492	6298
喜糖	6855	6414
喜糖	7045	6332
喜糖	7675	6581
喜糖	7387	6140
喜糖	7462	6426
喜糖	6926	6205
喜糖	5784	6086
喜糖	7827	5791
喜糖	7879	5912
喜糖	8079	5806
喜糖	7509	6120
喜糖	7489	6614
喜糖	7847	6723
喜糖	6491	6674
喜糖	6554	6793
喜糖	6683	6680
喜糖	6460	5773
喜糖	6566	5873
喜糖	6683	5778
进入花圈	7873	6308
出去花圈_左	7503	6302
出去花圈_右	8124	6316
出去花圈_上	7894	6649
出去花圈_下	7871	5985
证婚人1	7725	6660
证婚人2	7980	6660
证婚人3	7725	5994
证婚人4	8010	5987
