ClassName	X	Y
Stage_1_1	2130	2380
Stage_1_2	3624	3129
Stage_1_3	2089	4113
Stage_1_4	3459	4808
Stage_2_1	2751	6788
Stage_2_1	3261	6788
Stage_2_1	3018	7006
Stage_2_2	3261	7291
Stage_2_2	2703	7279
Stage_2_3	2503	6473
Stage_2_3	3364	6467
Stage_2_3	2994	6091
Stage_2_4	2491	7467
Stage_2_4	2315	6909
Stage_2_4	3449	7491
Stage_2_4	3637	6970
Stage_3_1	6226	7409
Stage_3_1	6223	6980
Stage_3_2	6652	7484
Stage_3_2	6652	6894
Stage_3_3	6465	7163
Stage_3_4	5692	7771
Stage_3_4	5256	7222
Stage_3_4	5696	6666
Stage_3_5	5875	7502
Stage_3_5	6267	7529
Stage_3_5	6670	7563
Stage_3_5	5915	6744
Stage_3_5	6270	6734
Stage_3_5	6639	6721
dugujian	6245	3858
yangying	6242	3364
shouling	5620	3619
wall_1_1	2426	5076
wall_1_1	2800	5076
wall_1_1	3200	5076
wall_1_1	3400	5076
wall_1_2	4788	7230
wall_1_3	7130	5512
Patrol_Leader	2788	2922
Patrol_1_1	2307	4375
Patrol_1_1	2304	3941
Patrol_1_1	2297	3534
Patrol_1_1	2279	3133
Patrol_1_1	3166	4388
Patrol_1_1	3154	3932
Patrol_1_1	3132	3522
Patrol_1_1	3123	3115
Patrol_1_1	2288	2666
Patrol_1_1	3120	2647
Patrol_1_1	2248	2231
Patrol_1_1	3129	2234
Patrol_1_1	2255	1895
Patrol_1_1	3129	1886
