Index	NpcName	TitleID	NpcTemplateId	WalkNearLength	CanAutoPath	NpcLevel	XPos	YPos	StandDir	Quantity	NpcType	NpcCamp	NpcDroprate	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	Removewhendeath	ChangeColorScheme
yewai_80_5	市井神棍		1859	50		90	4443	13282	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_80_5	市井神棍		1859	50		90	4429	12889	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_80_5	市井神棍		1859	50		90	4238	12632	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_80_5	市井神棍		1859	50		90	4191	12926	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_80_5	市井神棍		1859	50		90	3729	12968	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_80_5	市井神棍		1859	50		90	3474	13087	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_80_5	市井神棍		1859	50		90	3759	13385	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_80_5	市井神棍		1859	50		90	3802	13633	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_80_5	市井神棍		1859	50		90	3512	13462	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_80_5	市井神棍		1859	50		90	4186	13326	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_80_5	市井神棍		1859	50		90	3968	13130	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_80_5	市井神棍		1859	50		90	4331	13517	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_80_5	市井神棍		1859	50		90	4096	13645	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_80_5	市井神棍		1859	50		90	3900	12648	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_80_5	市井神棍		1859	50		90	3546	12771	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_80_5	市井神棍		1859	50		90	5397	13057	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_80_5	市井神棍		1859	50		90	5419	13404	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_80_5	市井神棍		1859	50		90	5427	12762	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_80_5	市井神棍		1859	50		90	5683	12623	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_80_5	市井神棍		1859	50		90	6034	12628	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_80_5	市井神棍		1859	50		90	5991	12892	0	-1	0	0		-1	0	0	0	0	0	0	0
