Index	NpcName	TitleID	NpcTemplateId	WalkNearLength	CanAutoPath	NpcLevel	XPos	YPos	StandDir	Quantity	NpcType	NpcCamp	NpcDroprate	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	Removewhendeath	ChangeColorScheme	HideTaskId
yewai_160_1	蒙面水贼		3737	50		170	6485	4892	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	6775	4972	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	7070	4953	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	7379	4836	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	7473	4545	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	7389	4241	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	7014	4142	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	6696	4236	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	6541	4433	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	6639	4709	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	6967	4709	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	7248	4677	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	7248	4419	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	6911	4456	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	6386	4639	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	2295	4208	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	2619	4273	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	2932	4267	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	3215	4125	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	3397	3789	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	3397	3436	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	3332	3106	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	2961	2893	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	3067	3223	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	3215	3618	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	3020	3919	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	2784	4031	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	2448	3960	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	2195	3724	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	2260	3353	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	2560	3660	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	2885	3654	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	2725	3318	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	2437	3106	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	2608	2887	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_160_1	蒙面水贼		3737	50		170	4827	4352	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
