ClassName	X	Y
yangyingfeng	5764	5906
guaiwu1	3690	1389
guaiwu1	3868	950
guaiwu1	3957	1544
guaiwu1_1	4213	1096
guaiwu2	3235	1327
guaiwu2	3530	779
guaiwu2	3370	1076
guaiwu2	4160	1700
guaiwu2	4279	1446
guaiwu2_1	4435	1167
guaiwu3	5335	3981
guaiwu3	5700	3949
guaiwu3	5206	4312
guaiwu3	5503	4304
guaiwu3_1	5748	4289
guaiwu4	5857	3546
guaiwu4	5845	3801
guaiwu4	5820	4045
guaiwu4_1	5820	4290
yuemeier	3729	4824
shouling	3745	4448
guaiwu5	3350	5332
guaiwu5	3344	4448
guaiwu5	3347	5085
guaiwu5	3347	4770
qinggong	4602	1570
guaiwu6	4133	5303
guaiwu6	4124	4431
guaiwu6	4127	4989
guaiwu6	4121	4697
wall1	5665	5052
wall2	3891	5661
xianjing1	3736	4309
xianjing1	3743	4923
xianjing1	3756	5386
xianjing2	3208	4672
xianjing2	4212	4649
xianjing2	3193	5207
xianjing2	4287	5176
guaiwu4_2	5537	4150
guaiwu2_2	3919	1274
