ClassName	X	Y
boss1	2970	2144
boss2_1	5973	5947
boss2_2	6308	5606
boss2_3	5981	5263
boss2_4	5669	5575
boss3	2617	5550
tangying	5982	5593
guaiwu1_1	2739	2500
guaiwu1_1	3016	2494
guaiwu1_1	3232	2504
guaiwu1_1	3416	2504
guaiwu1_1	2416	1842
guaiwu1_1	2709	1824
guaiwu1_1	3004	1842
guaiwu1_1	3287	1833
guaiwu1_1	2724	2193
guaiwu1_1	3204	2184
guaiwu1_2	2872	2580
guaiwu1_2	3189	2590
guaiwu1_2	2613	1707
guaiwu1_2	2992	1704
guaiwu2_1	5950	3048
guaiwu2_1	6204	3105
guaiwu2_1	6423	3124
guaiwu2_1	5959	2775
guaiwu2_1	5959	2502
guaiwu2_1	5959	2257
guaiwu2_1	6207	2254
guaiwu2_1	6521	2279
guaiwu2_1	6232	2708
guaiwu2_1	6461	2679
guaiwu2_2	5934	3384
guaiwu2_2	5854	3188
guaiwu2_2	5842	3016
guaiwu2_2	5931	2657
guaiwu2_2	6093	2352
guaiwu2_2	6490	2549
guaiwu2_2	6204	2571
guaiwu2_2	6632	2692
guaiwu2_2	6750	2854
guaiwu2_2	6810	3232
guaiwu2_3	6375	3381
guaiwu2_3	6839	3026
guaiwu3_1	5727	6138
guaiwu3_1	6143	6128
guaiwu3_1	6642	5639
guaiwu3_1	6686	5303
guaiwu3_1	6426	5004
guaiwu3_1	6102	4871
guaiwu3_1	5413	5249
guaiwu3_1	5629	4998
guaiwu3_1	5340	5617
guaiwu3_1	5486	5935
guaiwu3_2	5499	5547
guaiwu3_2	6518	5534
guaiwu3_2	5943	6093
guaiwu3_2	5988	4991
guaiwu4_1	2205	5831
guaiwu4_1	2633	6055
guaiwu4_1	2229	5590
guaiwu4_1	2817	5951
guaiwu4_1	3012	5823
guaiwu4_1	3237	5638
guaiwu4_1	2349	5320
guaiwu4_1	2574	5069
guaiwu4_2	2195	5725
guaiwu4_2	2739	6018
guaiwu4_2	2495	5340
guaiwu4_2	2923	5669
guaiwu4_2	2755	4994
guaiwu4_2	3197	5330
tangying1	3774	5376
wall1	4163	2662
wall2	6388	3570
wall3	5129	5012
npc_xy	5420	2051
guaiwu_xy	6639	3004
