ClassName	X	Y
Start_Npc1	2198	4440
Stage_1_1	2003	3596
Stage_1_1	2219	3458
Stage_1_1	2402	3593
Stage_1_2	1966	4065
Stage_1_2	2289	4081
Stage_1_3	2993	2545
Stage_1_3	2745	2238
Stage_1_4	3277	2396
Stage_1_4	3011	2050
Stage_1_5	3028	2296
Stage_1_6	2503	2824
Stage_1_6	2940	2867
Stage_1_6	3277	2597
Stage_1_6	3325	2260
Stage_1_6	2718	1851
Stage_1_6	2212	2257
Stage_2_1	4996	2795
Stage_2_1	4999	2473
Stage_2_2	5312	2866
Stage_2_2	5336	2447
Stage_2_3	5173	2627
Stage_2_4	4623	2924
Stage_2_4	4649	2294
Stage_2_4	4331	2600
Stage_2_5	5073	2180
Stage_2_5	5424	2221
Stage_2_5	5014	3064
Stage_2_5	5334	3082
Stage_2_qinggong	5121	3354
Stage_3_1	4820	5138
Stage_3_1	5259	5213
Stage_3_2	4727	5465
Stage_3_2	5216	5552
Stage_3_3	4982	5347
Stage_3_4	4391	5353
Stage_3_4	4397	4955
Stage_3_4	4671	4703
Stage_3_4	5536	5599
Stage_3_4	5679	5254
Stage_3_4	5623	4787
Stage_4_BOSS	8143	8395
Stage_4_yangyingfeng	7752	8304
Stage_4_zixuan	8433	8281
Stage_4_guanzhan1	7621	8683
Stage_4_guanzhan2	8033	8925
Stage_4_guanzhan3	8563	8710
Stage_4_guanzhan4	8401	7883
Stage_5_guanzhan1	7404	8754
Stage_5_guanzhan2	8022	9163
Stage_5_guanzhan3	8717	8870
Stage_5_zixuan	8800	8252
Stage_5_guanzhan4	8609	7752
Stage_5_yangyingfeng	7484	8243
wall_1_1	2216	3108
wall_1_1	2645	3128
wall_1_2	3650	2466
wall_1_3	5764	6186
guanghuan1	8136	8130
guanghuan2	8110	8629
