Index	NpcName	TitleID	NpcTemplateId	WalkNearLength	CanAutoPath	NpcLevel	XPos	YPos	StandDir	Quantity	NpcType	NpcCamp	NpcDroprate	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	Removewhendeath	ChangeColorScheme
enemy1	红衣刺客		1429			20	2867	5284	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	2495	5082	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	2183	4815	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	2168	4352	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	2158	3869	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	2515	4559	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	2520	4030	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	2883	4835	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	2847	4231	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	2822	3748	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	3170	5062	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	3079	4538	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	3119	3949	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	3587	4876	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	3582	4221	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	3572	3738	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	2404	3582	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	3170	3521	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	2797	3295	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	2158	3229	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	3552	3124	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	7111	2510	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	8707	2555	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	7932	2489	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	7127	3043	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	8018	3058	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	8687	3104	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	7554	2791	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	8425	2786	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	7590	3355	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	8310	3345	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	7167	3496	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	7982	3683	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	8768	3597	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	7227	4100	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	8003	4151	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	8783	4161	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	7585	3899	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	8461	3904	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	7207	4518	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	8088	4559	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	8838	4569	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	7600	4569	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	8501	4599	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	7217	4921	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	7650	5087	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	8138	4951	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	8587	5007	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1429			20	9019	4931	43	-1	0	0		-1	0	0	0	0	0	0	0
