Index	NpcName	TitleID	NpcTemplateId	WalkNearLength	CanAutoPath	NpcLevel	XPos	YPos	StandDir	Quantity	NpcType	NpcCamp	NpcDroprate	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	Removewhendeath	ChangeColorScheme	HideTaskId
yewai_120_1	大漠匪类		2703	50		130	5912	12488	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_120_1	大漠匪类		2703	50		130	6253	12479	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_120_1	大漠匪类		2703	50		130	5606	11768	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_120_1	大漠匪类		2703	50		130	5563	12148	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_120_1	大漠匪类		2703	50		130	6182	11680	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_120_1	大漠匪类		2703	50		130	5629	12437	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_120_1	大漠匪类		2703	50		130	5824	12256	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_120_1	大漠匪类		2703	50		130	5882	11939	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_120_1	大漠匪类		2703	50		130	6096	12103	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_120_1	大漠匪类		2703	50		130	6284	12277	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_120_1	大漠匪类		2703	50		130	5865	11704	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_120_1	大漠匪类		2703	50		130	3598	12529	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_120_1	大漠匪类		2703	50		130	3305	12534	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_120_1	大漠匪类		2703	50		130	2957	12086	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_120_1	大漠匪类		2703	50		130	3891	11727	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
yewai_120_1	大漠匪类		2703	50		130	3684	11888	0	0	-1	0	0	-1	0	0	0	0	0	0	0	
