Index	NpcName	TitleID	NpcTemplateId	WalkNearLength	CanAutoPath	NpcLevel	XPos	YPos	StandDir	Quantity	NpcType	NpcCamp	NpcDroprate	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	Removewhendeath	ChangeColorScheme
enemy1	黑衣女刺客		1431			20	2502	3890	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	2085	3764	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	1843	3544	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	2058	3325	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	2363	3607	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	2421	3271	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	2726	3437	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	2771	3769	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	3004	3679	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	2995	3240	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	2766	3078	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	2237	3051	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	1937	2953	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	2000	2652	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	2340	2688	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	2659	2724	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	3058	2854	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	6227	3074	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	5842	2894	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	6554	2827	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	6519	2513	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	6146	2303	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	5958	3217	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	5604	2935	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	5613	2410	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	5846	2204	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	6424	2150	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	6765	2406	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	6774	2800	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	6572	3119	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	6308	3392	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	5730	3226	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	5416	2688	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	5662	2074	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	6088	1957	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	6698	2052	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	7003	2634	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	6900	3177	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	6608	3383	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	7043	2953	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	6097	2836	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	6236	2563	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	5981	2460	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	黑衣女刺客		1431			20	5725	2634	43	-1	0	0		-1	0	0	0	0	0	0	0
