ClassName	X	Y
wall_1	4793	3148
gw1_1	6140	4910
gw1_2	6013	4739
gw1_2	6281	4731
gw1_2	6484	4734
gw1_2	5769	4731
gw1_3	6005	5108
gw1_3	6289	5118
gw1_3	5902	4929
gw1_3	6373	4937
wall_2	4091	3370
wall_3	2742	3733
gw2_1	4164	2625
gw2_2	4309	2914
gw2_2	4462	2664
gw2_2	4588	2434
gw2_2	4193	3128
gw2_3	4037	2382
gw2_3	3872	2625
gw2_3	4028	2907
gw2_3	4335	2408
jiguan	2439	3283
nangongfeiyun	2245	4620
boss	1929	4971
gw4_1	1940	4719
gw4_1	2187	4894
gw4_2	1939	4476
gw4_2	2217	4394
gw4_2	2498	4577
gw4_2	2501	4830
gw4_3	1703	4717
gw4_3	1728	4986
gw4_3	2125	5182
gw4_3	2354	5130
gw3_1	4086	4953
gw3_2	3921	4808
gw3_2	4240	4801
gw3_2	4523	4791
gw3_2	3655	4768
gw3_3	3895	5130
gw3_3	4263	5143
gw3_3	4546	5134
gw3_3	3628	5160
