Index	NpcName	TitleID	NpcTemplateId	WalkNearLength	CanAutoPath	NpcLevel	XPos	YPos	StandDir	Quantity	NpcType	NpcCamp	NpcDroprate	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	Removewhendeath	ChangeColorScheme
citynpc1	龙五	127	2746	200	1	99	4841	4717	32	-1	0	0		0	0	0	0	0	0	0	0
citynpc2	霜儿		2748	150		99	5154	4735	34	-1	0	0		0	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751	50		99	2582	5611	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2584	5333	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2422	5418	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2733	5418	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2421	5720	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2729	5723	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2587	4701	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2532	3820	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2848	3481	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	3320	3032	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	3396	2124	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	4133	1917	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	4364	2615	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	4547	3051	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	5332	4100	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2596	4458	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2675	3631	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	3013	3319	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	3490	2827	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	3511	1983	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	4191	2114	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	4408	2770	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	4643	3150	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	5385	4236	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	5838	4527	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2446	4530	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2525	3598	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2867	3304	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	3297	2825	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	3374	1966	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	4309	2023	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	4491	2695	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	4515	3146	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	5270	4209	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2765	4519	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2705	3776	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	3040	3454	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	3504	2944	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	3577	2069	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	4033	2098	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	4307	2750	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	4673	3028	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	5453	4142	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2438	4828	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2348	3818	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2683	3478	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	3099	3086	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	3462	2249	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	4226	1773	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	4425	2501	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	4553	2892	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	5343	3992	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2769	4835	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2573	3955	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2880	3646	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	3299	3243	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	3254	2160	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	3964	1900	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	4236	2575	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	4422	2971	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	5198	4082	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	5493	4209	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2325	4333	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2588	4200	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2790	4318	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2138	4904	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2144	4691	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2140	4430	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2916	4981	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2953	4681	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2981	4398	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2217	5118	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2430	5120	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2693	5122	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2588	4327	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2731	3843	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	3215	3316	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2928	3591	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2834	3707	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	3079	3418	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	3020	3124	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2456	3563	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2745	3364	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2600	3497	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2933	3244	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	3100	3243	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	3407	1733	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	3772	1735	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	3795	2019	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	2902	2100	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	3072	1946	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	3265	1797	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_100_5	精锐士兵		2751			99	3392	2517	0	0	-1	0	0	-1	0	0	0	0	0	0	0
