ClassName	X	Y
guaiwu1	2559	5326
guaiwu1	2551	5075
guaiwu1	2551	4793
guaiwu1	2533	4507
guaiwu1	2845	5453
guaiwu1	3219	5440
guaiwu1	2860	4389
guaiwu1	3148	4444
guaiwu2	4712	2664
guaiwu2	5117	2744
guaiwu2	5469	2868
guaiwu2	4789	2333
guaiwu2	5199	2446
guaiwu2	5541	2543
guaiwu2	4828	2058
guaiwu2	5279	2135
guaiwu2	5632	2276
guaiwu2	5012	2389
guaiwu3	1871	2859
guaiwu3	2199	2865
guaiwu3	2426	2842
guaiwu3	1868	1999
guaiwu3	2179	1979
guaiwu3	2406	1987
guaiwu3	1571	2782
guaiwu3	1594	2462
guaiwu3	1606	2157
shouling	1983	2462
jujian1	2578	2453
jujian2	2194	2853
jujian3	1816	2464
jujian4	2194	2072
men1	3803	4465
men2	3581	2501
