ClassName	X	Y
wall_1	3278	1451
wall_1	3451	1202
wall_2	3501	4388
wall_3	5121	4751
Stage_1_1	1572	4205
Stage_1_2	875	3239
Stage_1_3	1850	1978
Stage_1_4	2091	762
Stage_1_5	3119	2184
Stage_1_6	4112	2890
Stage_1_7	2771	3605
guaiwu1	5183	2146
guaiwu1	5826	2123
guaiwu2	5214	2712
guaiwu2	5012	2472
guaiwu2	4965	1875
guaiwu2	5214	1456
guaiwu2	5779	2712
guaiwu2	5973	2448
guaiwu2	6012	1821
guaiwu2	5787	1464
guaiwu3	1060	3245
guaiwu3	973	3031
guaiwu3	950	2694
guaiwu3	1496	3277
guaiwu3	1542	3067
guaiwu3	1510	2712
guaiwu3	987	1680
guaiwu3	1091	1361
guaiwu3	1287	1020
guaiwu3	1628	870
guaiwu3	2152	1052
guaiwu3	2142	1375
guaiwu3	1983	1711
guaiwu3	1701	2025
guaiwu4	1219	1816
guaiwu4	1715	1748
guaiwu5	3103	3589
guaiwu5	2901	3235
guaiwu5	3071	2694
guaiwu5	3442	2299
guaiwu5	3877	2565
guaiwu5	3893	3089
guaiwu5	3651	3557
guaiwu5	3442	3307
guaiwu5	3458	2807
guaiwu6	3119	3041
guaiwu6	3724	2952
toumu	4164	5068
shouling	5462	2092
jiguan_1	3560	1577
jiguan_2	3357	5256
