庄丁	2274	6528
庄丁	2756	6999
庄丁	3699	6724
庄丁	1959	5775
庄丁	2693	5545
庄丁	3621	5367
庄丁	3847	5838
庄丁	2434	5990
庄丁	3509	5916
庄丁	3016	6008
庄丁	2667	6569
庄丁	3409	6379
庄丁	3172	6747
庄丁	2367	6888
庄丁	2467	7422
庄丁	3194	7288
庄丁	3580	7262
庄丁	2908	7559
庄丁	2196	7655
庄丁	2111	8175
庄丁	2456	7885
庄丁	2708	8245
庄丁	3290	8260
庄丁	2905	7975
庄丁	3290	7693
庄丁	3647	7963
庄丁	3858	7630
庄丁	2055	6175
庄丁	1617	5645
庄丁	1925	5292
庄丁	2311	5571
庄丁	3298	5530
庄丁	2934	6342
庄丁	2452	6261
庄丁	3806	6294
庄丁	3943	5448
庄丁	2975	5689
庄丁	3398	6984
庄丁	4032	7199
庄丁	2222	4773
庄丁	2241	4317
庄丁	2196	3894
庄丁	2241	3452
庄丁	2163	3030
庄丁	3357	3063
庄丁	3309	3449
庄丁	3354	3886
庄丁	3283	4302
庄丁	3309	4795
庄丁	1940	2774
庄丁	3569	2707
庄丁	2178	2262
庄丁	3558	2269
庄丁	2137	1872
庄丁	3587	1816
