Index	NpcName	TitleID	NpcTemplateId	WalkNearLength	CanAutoPath	NpcLevel	XPos	YPos	StandDir	Quantity	NpcType	NpcCamp	NpcDroprate	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	Removewhendeath	ChangeColorScheme
enemy1	红衣刺客		1428			20	2867	5284	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	2180	3165	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	2029	3014	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	2256	2969	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	2369	3086	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	2558	3078	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	2108	2833	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	2422	2893	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	2305	2787	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	2630	2852	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	2494	2621	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	2180	2655	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	1923	2870	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	1957	2625	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	2116	2462	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	2328	2451	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	2634	2454	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	2396	3237	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	2502	2333	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	2229	2239	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	1953	2379	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	2449	2106	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	2676	2186	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	2834	2364	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	2781	2617	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	2774	2995	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	2925	2799	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	5626	3026	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	5425	2897	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	5350	2704	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	5656	2840	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	5524	2659	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	5546	2470	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	5747	2606	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	5894	2787	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	5815	3029	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	5902	2583	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	5365	2481	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	5792	2337	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	6076	2356	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	6129	2617	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	6068	2916	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	6220	3071	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	6049	3173	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	6307	2912	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	6344	2625	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	6341	2413	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	6227	2231	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	6027	2175	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	5667	2250	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	5493	2190	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	5796	2129	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	5819	3264	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	5471	3147	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	6420	2212	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	6496	2541	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	6507	2867	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	6401	3196	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	6151	3321	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	5660	2012	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	5959	1982	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	红衣刺客		1428			20	6269	2042	43	-1	0	0		-1	0	0	0	0	0	0	0
