ClassName	X	Y
Start_Npc1	612	2807
Stage_1_1	180	889
Stage_1_1	892	822
Stage_1_2	246	1417
Stage_1_2	902	1396
Stage_1_3	249	780
Stage_1_3	758	764
Stage_1_4	268	1316
Stage_1_4	761	1305
Stage_2_1	3378	1498
Stage_2_1	3333	862
Stage_2_2	2696	1549
Stage_2_2	2646	975
Stage_2_3	3030	831
Stage_2_3	3500	1061
Stage_2_4	2792	1377
Stage_2_4	3250	1567
Stage_3_1	2657	2428
Stage_3_1	3129	2608
Stage_3_1	2745	2005
Stage_3_1	3245	2029
Stage_3_qinggong	3397	2885
Stage_4	3521	5881
Stage_4_1	2972	5954
Stage_4_1	4113	5992
Stage_4_1	3542	5747
Stage_4_2	2991	5360
Stage_4_2	4099	5398
Stage_4_2	3565	6324
Stage_4_3_1	3169	5253
Stage_4_3_2	3881	5253
Stage_4_3_3	3145	6060
Stage_4_3_4	3952	6088
Stage_5_BOSS	6425	5698
Stage_5_1	4433	5705
Stage_5_2	5934	5673
Stage_5_3	5702	5958
Stage_5_3	5925	6061
Stage_5_3	6177	5980
Stage_5_4	5684	5434
Stage_5_4	5925	5230
Stage_5_4	6173	5434
wall_1_1	1227	1341
wall_1_2	4341	5733
