xianjing	2203	4093
xianjing	1977	4143
xianjing	1775	4219
xianjing	2279	4310
xianjing	2575	4767
xianjing	2440	4947
xianjing	2205	4957
xianjing	1944	4804
xianjing	1853	4618
xianjing	1753	4452
wall_1	2759	2025
wall_2	1666	2687
fire	1550	2443
fire	1604	2024
fire	1269	2028
fire	1290	1592
fire	1396	1141
fire	1646	1268
fire	1940	1444
fire	2211	1400
fire	2404	1483
fire	2549	1685
fire	2566	1939
fire	2514	2193
fire	2268	2285
fire	2080	2338
fire	1865	2399
fire	1900	2110
fire	2137	2070
fire	2303	1921
fire	2286	1689
fire	1988	1672
fire	1957	1900
fire	1703	1803
fire	1374	1838
fire	1392	2259
fire	1436	1409
