ClassName	X	Y
wall1	7296	3734
wall2	7388	5321
wall3	6193	6881
guaiwu1	5827	3030
guaiwu1	6179	3054
guaiwu1	5858	2426
guaiwu1	6169	2367
guaiwu1	6476	2360
guaiwu1	6504	3037
guaiwu1	6012	2698
guaiwu1	6382	2695
guaiwu2	6986	6740
guaiwu2	7213	6869
guaiwu2	7506	7012
guaiwu2	6651	7117
guaiwu2	6982	7211
guaiwu2	7317	7292
guaiwu2	7042	7009
guaiwu3	4900	6973
guaiwu3	5269	6998
guaiwu3	4916	6655
guaiwu3	5342	6690
guaiwu3	4916	6356
guaiwu3	5367	6368
guaiwu3	4941	6075
guaiwu3	5395	6069
guaiwu3	5102	6740
guaiwu3	5152	6368
guaiwu4	5007	4903
guaiwu4	5206	4616
guaiwu4	5524	4490
guaiwu4	5912	4717
guaiwu4	5918	5032
guaiwu4	5792	5237
guaiwu4	5234	5423
guaiwu4	5798	4524
shouling	5471	4877
