野怪1	9289	7766
野怪1	9118	7552
野怪1	9057	7218
野怪1	9969	6926
野怪1	9618	7669
野怪1	9397	7512
野怪1	9294	7289
野怪1	9986	3445
野怪1	10085	3145
野怪1	10581	3935
野怪1	10768	3693
野怪1	10899	3900
野怪1	10752	4082
野怪1	14290	4036
野怪1	14727	3550
野怪1	9943	3710
野怪1	10199	3918
野怪1	10445	3735
野怪1	10277	3549
野怪1	10350	3289
野怪1	10414	3054
野怪1	10579	3517
野怪1	10670	3250
野怪1	10990	3616
野怪1	10933	3359
野怪1	10768	3047
野怪1	11067	3141
野怪1	10593	4251
野怪1	10319	4202
野怪1	9971	4005
野怪1	14615	4557
野怪1	14103	3585
野怪1	14288	3753
野怪1	14496	3553
野怪1	14206	5764
野怪1	14524	6256
野怪1	14507	6002
野怪1	14609	6630
野怪1	14400	6445
野怪1	14375	6676
野怪1	14148	6465
野怪1	14057	6656
野怪1	14010	6125
野怪1	13949	6365
野怪1	13884	5847
野怪1	14687	6433
野怪1	14763	6840
野怪1	14497	6943
野怪1	14302	6228
野怪1	14275	6002
野怪1	14882	6560
野怪1	14518	5788
野怪1	14124	6897
野怪1	13804	6696
野怪1	13676	6406
野怪1	13752	6097
野怪1	13665	9240
野怪1	13527	9430
野怪1	13876	9636
野怪1	13906	8962
野怪1	13757	9445
野怪1	13581	9677
野怪1	13256	9650
野怪1	13703	8852
野怪1	13632	8637
野怪1	13337	8649
野怪1	13423	8887
野怪1	13840	9171
野怪1	13864	8700
野怪1	7334	3910
野怪1	7657	3646
野怪1	7132	3536
野怪1	7018	3925
野怪1	7327	3712
野怪1	7374	4162
野怪1	6922	3590
野怪1	6785	3867
野怪1	6741	3412
野怪1	7033	3295
野怪1	6597	3998
野怪1	6908	4073
野怪1	7069	4204
野怪1	6760	4242
野怪1	6624	3681
野怪1	7372	4373
野怪1	7504	3887
野怪1	7683	3908
野怪1	7334	3296
野怪1	7370	3495
野怪1	7071	4376
野怪1	7200	4046
野怪1	7112	3750
野怪1	7605	4173
野怪1	4239	6063
野怪1	4658	5899
野怪1	4913	6253
野怪1	4910	6031
野怪1	5174	6169
野怪1	4855	5529
野怪1	4681	5229
野怪1	4366	5326
野怪1	4272	5670
野怪1	4845	5764
野怪1	5460	6250
野怪1	5167	6430
野怪1	5130	5683
野怪1	5163	5927
野怪1	5407	5787
野怪1	5115	5466
野怪1	5525	5960
野怪1	4599	5488
野怪1	4437	5846
野怪1	4625	6140
野怪1	4459	6321
野怪1	4813	6439
野怪1	9299	6731
野怪1	9082	6923
野怪1	10382	7452
野怪1	10353	7094
野怪1	10136	7119
野怪1	10107	7435
野怪1	9928	7598
野怪1	9728	7456
野怪1	9891	7165
野怪1	9616	7186
野怪1	9666	6877
野怪1	9403	7023
野怪1	9916	7894
野怪1	9611	7923
野怪1	10224	7798
野怪1	14342	3339
野怪1	14829	3304
野怪1	15172	3423
野怪1	15331	4070
野怪1	15113	3647
野怪1	14615	3816
野怪1	14560	4035
野怪1	14013	3901
野怪1	6646	8085
野怪1	6584	7773
野怪1	6426	8171
野怪1	6952	8351
野怪1	7079	8569
