Index	NpcName	TitleID	NpcTemplateId	WalkNearLength	CanAutoPath	NpcLevel	XPos	YPos	StandDir	Quantity	NpcType	NpcCamp	NpcDroprate	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	Removewhendeath	ChangeColorScheme
yewai_50_pk_1	武林恶徒		1760	50		60	9289	7766	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_50_pk_1	武林恶徒		1760	50		60	9118	7552	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_50_pk_1	武林恶徒		1760	50		60	9057	7218	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_50_pk_1	武林恶徒		1760	50		60	9969	6926	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_50_pk_1	武林恶徒		1760	50		60	9618	7669	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_50_pk_1	武林恶徒		1760	50		60	9397	7512	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_50_pk_1	武林恶徒		1760	50		60	9294	7289	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_50_pk_1	武林恶徒		1760	50		60	9986	3445	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_50_pk_1	武林恶徒		1760	50		60	10085	3145	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_50_pk_1	武林恶徒		1760	50		60	10581	3935	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_50_pk_1	武林恶徒		1760	50		60	10768	3693	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_50_pk_1	武林恶徒		1760	50		60	10899	3900	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_50_pk_1	武林恶徒		1760	50		60	10752	4082	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_50_pk_1	武林恶徒		1760	50		60	14290	4036	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_50_pk_1	武林恶徒		1760	50		60	14727	3550	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_50_pk_1	武林恶徒		1760	50		60	9943	3710	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_50_pk_1	武林恶徒		1760	50		60	10199	3918	0	0	-1	0	0	-1	0	0	0	0	0	0	0
