Index	NpcName	TitleID	NpcTemplateId	WalkNearLength	CanAutoPath	NpcLevel	XPos	YPos	StandDir	Quantity	NpcType	NpcCamp	NpcDroprate	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	Removewhendeath	ChangeColorScheme
yewai_110_pk_1	宋军精锐		2414	50		120	4916	13702	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	5336	12752	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	4762	12966	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	4762	13306	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	5070	13532	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	4971	13037	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	4991	13302	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	5185	12871	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	4805	13524	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	8101	14831	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	8384	14724	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	8272	15020	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	8538	14975	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	7980	15043	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	8223	14383	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	8141	14575	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	8647	14766	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	7997	14256	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	7889	14015	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	8511	13994	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	8202	14127	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	7577	14493	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	7620	14749	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	7853	14860	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	7749	14979	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	8439	14263	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	8482	14529	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	8662	14267	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	8738	14533	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	7642	11972	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	7930	12103	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	8222	12103	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	8497	11963	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	8606	11714	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	8632	11409	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	8567	11147	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	8235	10946	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	7786	10972	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	7554	11116	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	7436	11439	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	7511	11732	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	8392	11413	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	8322	11858	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	8209	11260	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	8322	11605	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	7690	11518	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	7729	11243	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	8052	11095	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	8109	11667	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	7981	11863	0	0	-1	0	0	-1	0	0	0	0	0	0	0
yewai_110_pk_1	宋军精锐		2414	50		120	7899	11606	0	0	-1	0	0	-1	0	0	0	0	0	0	0
