Index	NpcName	TitleID	NpcTemplateId	WalkNearLength	CanAutoPath	NpcLevel	XPos	YPos	StandDir	Quantity	NpcType	NpcCamp	NpcDroprate	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	Removewhendeath	ChangeColorScheme
ToUpperStory1	二层入口一		74	150	1	99	3400	5250		-1	0	0		0	0	0	0	0	0	0	0
ToUpperStory2	二层入口二		74	150	1	99	6200	8700		-1	0	0		0	0	0	0	0	0	0	0
ToBossRoom1	三层玄天武机						1500	3270		-1	0	0		0	0	0	0	0	0	0	0
ToBossRoom2	三层白起						6090	1570		-1	0	0		0	0	0	0	0	0	0	0
ToBossRoom3	三层李斯						6400	4920		-1	0	0		0	0	0	0	0	0	0	0
ToEmperorRoom1	秦始皇入口一						8600	6640		-1	0	0		0	0	0	0	0	0	0	0
ToEmperorRoom2	秦始皇入口二						9000	2300		-1	0	0		0	0	0	0	0	0	0	0
ToEmperorRoom3	秦始皇入口三						2150	8450		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	3832	8216		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	3579	8081		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	4002	8069		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	3726	7858		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	3937	7840		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	1348	7905		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	1178	7723		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	1577	7776		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	1284	7517		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	1530	7506		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	3855	4247		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	3691	4042		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	4143	4071		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	3773	3795		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	3984	3830		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	1331	1394		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	1149	1235		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	1536	1229		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	1242	1012		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	1518	989		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	3591	1817		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	3391	1599		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	3791	1676		-1	0	0		0	0	0	0	0	0	0	0
Floor3	执法铁卫		1834			80	3503	1376		-1	0	0		0	0	0	0	0	0	0	0
