Index	NpcName	TitleID	NpcTemplateId	WalkNearLength	CanAutoPath	NpcLevel	XPos	YPos	StandDir	Quantity	NpcType	NpcCamp	NpcDroprate	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	Removewhendeath	ChangeColorScheme	HideTaskId
yewai_150_pk_1	宋军精锐		3449	50		160	3184	13797	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	2945	13660	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	2815	13378	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	2772	13046	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	2953	12757	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	3010	13075	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	3082	13364	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	3306	13580	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	3573	13667	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	3812	13515	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	3804	13306	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	3530	13421	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	3241	13277	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	3155	12938	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	3472	13169	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	3942	13154	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	3725	13075	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	3934	12894	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	3703	12678	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	3537	12945	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	3292	12837	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	3046	12584	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	3516	12613	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	3277	12548	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	4588	11111	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	4331	10970	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	4120	10760	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	4081	10379	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	4307	10565	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	4510	10799	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	4891	11017	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	5164	10791	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	4876	10745	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	4658	10558	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	4455	10379	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	4860	10433	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	5129	10518	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	5406	10567	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	4234	10054	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	4560	10103	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	4836	10184	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	5105	10217	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	5341	10258	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	4576	9729	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	4812	9851	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	5072	9973	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	5284	9891	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	4975	9664	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	13603	10324	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	13155	10162	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	13860	10191	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	13374	10143	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	13650	9981	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	13993	9905	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	13784	9667	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
yewai_150_pk_1	宋军精锐		3449	50		160	13021	10363	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0
