Index	NpcName	TitleID	NpcTemplateId	WalkNearLength	CanAutoPath	NpcLevel	XPos	YPos	StandDir	Quantity	NpcType	NpcCamp	NpcDroprate	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	Removewhendeath	ChangeColorScheme
enemy1	猴子		1424			20	2177	4391	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	1734	4697	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	1696	4166	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	1952	3919	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	1573	4387	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	1974	4887	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	1873	4425	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	1996	4153	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	2018	4643	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	2211	4896	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	2461	4877	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	2357	4624	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	2369	4195	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	2357	3967	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	2654	4100	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	2682	4637	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	2581	4406	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	2812	4387	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	2154	3844	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	4687	2393	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	4393	2317	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	4263	2048	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	4560	2105	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	4434	1871	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	4750	1849	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	4772	2133	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	4927	2396	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	5028	2117	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	4990	1880	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	4560	1637	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	4911	1640	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	4193	1801	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	4348	1457	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	4769	1394	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	5120	1454	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	5221	1763	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	5199	2228	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	5113	2535	43	-1	0	0		-1	0	0	0	0	0	0	0
enemy1	猴子		1424			20	4699	2620	43	-1	0	0		-1	0	0	0	0	0	0	0
