ClassName	X	Y
Start_Npc1	5262	2451
Stage_1_1	2268	1977
Stage_1_1	1870	1972
Stage_1_1	2423	2300
Stage_1_2	1906	2157
Stage_1_2	2213	2369
Stage_1_3	2161	1431
Stage_1_3	2784	1744
Stage_1_3	2589	1425
Stage_2_1	2912	5458
Stage_2_1	3219	5161
Stage_2_2	3145	5608
Stage_2_2	3397	5337
Stage_2_3	3148	5363
Stage_2_4	2498	5406
Stage_2_4	2333	5099
Stage_2_4	3029	4763
Stage_2_4	2663	4687
Stage_3_1	5205	4749
Stage_3_1	5431	4898
Stage_3_2	5319	4534
Stage_3_2	5626	4720
Stage_3_3	5402	4712
Stage_3_4	4704	4929
Stage_3_4	4753	5207
Stage_3_4	5113	5236
Stage_3_5	4647	4689
Stage_3_5	4907	4486
Stage_3_5	5288	5267
Stage_3_5	5560	5070
Stage_4_BOSS	5288	2010
Stage_4_1	5268	1756
Stage_4_1	4935	1931
Stage_4_1	5595	1936
Stage_4_2	5206	2549
Stage_4_2	4895	2741
Stage_4_2	5471	2777
wall_1_1	2106	3101
wall_1_2	3908	5477
wall_1_3	4950	3652
Stage_2_BOSS	3040	5302
Stage_3_BOSS	5314	4811
path1	3798	5507
path2	4747	3870
