ClassName	X	Y
men1	2740	6513
men1	3075	6508
men2	4333	3159
men3	7329	5536
men3	7667	5533
men4	7357	7125
men4	7678	7125
guaiwu1	2757	9084
guaiwu1	3328	9230
guaiwu1	2803	8788
guaiwu1	3366	8922
guaiwu2	2337	8889
guaiwu2	2539	8424
guaiwu2	3647	9266
guaiwu2	3753	8732
guaiwu3	2495	4394
guaiwu3	2841	4318
guaiwu3	3176	4302
guaiwu3	3594	4378
guaiwu3	2718	4032
guaiwu3	3232	3988
guaiwu4	2701	4631
guaiwu4	3239	4621
guaiwu5	7390	4223
guaiwu5	7976	3813
guaiwu5	7613	4446
guaiwu5	8107	4207
guaiwu6	7335	4047
guaiwu6	7075	3686
guaiwu6	8166	3673
guaiwu6	7864	3242
boss	7487	9057
zhanglin	7502	9676
dugujian	7213	7584
zhanglinxin	7768	7584
path1	7116	8788
path2	7891	8766
guaiwu2_1	2534	5608
guaiwu2_1	3303	5605
guaiwu2_1	2521	5309
guaiwu2_1	3293	5312
guaiwu2_1	2514	5033
guaiwu2_1	3280	5016
guaiwu4_1	5028	3360
guaiwu4_1	5031	2940
guaiwu4_1	5353	3344
guaiwu4_1	5334	2940
guaiwu4_1	5666	3341
guaiwu4_1	5656	2910
guaiwu4_1	5961	3337
guaiwu4_1	5948	2917
guaiwu6_1	6941	3485
guaiwu6_1	7272	3344
guaiwu6_1	7680	2999
guaiwu6_1	7387	4412
guaiwu6_1	7792	4149
guaiwu6_1	8363	3893
