Index	NpcName	TitleID	NpcTemplateId	WalkNearLength	CanAutoPath	NpcLevel	XPos	YPos	StandDir	Quantity	NpcType	NpcCamp	NpcDroprate	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	Removewhendeath	ChangeColorScheme
caiji_guoshu	浆果		1252	50	1	50	12535	8215	0	-1	0	0		0	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	2321	12210	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	4313	11050	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	1822	9899	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	1631	10546	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	1538	9956	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	2012	10456	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	2178	10643	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	2487	10574	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	1506	10265	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	1714	10294	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	1994	10168	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	2296	10402	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	2104	9958	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	2286	10187	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	2422	10004	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	2490	10314	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	4396	9791	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	3880	11493	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	4120	11882	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	4034	11706	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	3851	11865	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	2512	12749	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	2777	12709	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	1829	12088	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	2094	11982	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	1679	12608	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	1825	12890	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	1961	12683	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	2252	12784	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	2230	12546	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	1666	12295	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	1900	12458	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	2089	12278	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	2036	12969	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	2336	13005	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	2627	12925	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	2442	11969	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	2653	12110	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	2733	12401	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	2477	12463	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	5965	12884	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	5736	12598	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	5408	13062	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	5900	13413	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	7702	11609	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	7237	11363	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	7219	11095	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	11707	11291	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	12211	11021	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	11886	11083	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	12004	11543	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	12542	10988	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	12559	11291	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	12172	11307	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	11679	11599	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	12531	11565	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	12430	11884	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	12161	11912	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	11869	11828	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	12666	11773	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	12282	11611	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	12735	11393	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	11717	9686	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	11443	8820	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	11474	9451	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	12310	9367	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	11425	9196	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	12010	9483	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	11734	8654	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	12021	8724	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	11747	9261	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	11826	9006	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	12149	9170	0	-1	0	0		-1	0	0	0	0	0	0	0
yewai_40_1	女舞者		1022	50		50	12409	8904	0	-1	0	0		-1	0	0	0	0	0	0	0
