ClassName	X	Y
men1	4755	3266
men2	6378	4395
men3	5178	5753
dugujian	2825	6059
guaiwu1	2892	3544
guaiwu1	3090	3497
guaiwu1	3233	3315
guaiwu1	3280	3072
guaiwu2	3061	3682
guaiwu2	3288	3732
guaiwu2	3521	3383
guaiwu2	3394	3185
guaiwu3	5738	3407
guaiwu3	5738	3043
guaiwu3	6018	3465
guaiwu3	5942	2958
guaiwu4	6084	3600
guaiwu4	6095	3238
guaiwu4	6084	2927
guaiwu4	5926	2760
guaiwu5	5730	6287
guaiwu5	6034	6438
guaiwu5	5416	6353
guaiwu5	6002	6641
guaiwu6	5453	6132
guaiwu6	5622	6000
guaiwu6	6219	6625
guaiwu6	6237	6427
zhangrumeng	2710	5650
nangongcaihong	2863	6220
zhanglinxin	2059	5642
path2	2649	5967
path1	2748	5767
