Index	NpcName	TitleID	NpcTemplateId	WalkNearLength	CanAutoPath	NpcLevel	XPos	YPos	StandDir	Quantity	NpcType	NpcCamp	NpcDroprate	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	Removewhendeath	ChangeColorScheme
NpcTrapToDXC	去稻香村		73	50	1	1	4241	12084	0	-1	0	0		0	0	0	0	0	0	0	0
NpcTrapToBLX	去巴陵县		73	50	1	1	4243	9540	0	-1	0	0		0	0	0	0	0	0	0	0
NpcTrapToJJC	去江津村		73	50	1	1	4241	6958	0	-1	0	0		0	0	0	0	0	0	0	0
NpcTrapToYLZ	去永乐镇		73	50	1	1	4356	4051	0	-1	0	0		0	0	0	0	0	0	0	0
ZY_GateN	北城门		1732	50	1	1	12918	11022	0	-1	0	0		0	0	0	0	0	0	0	0
ZY_GateM	中城门		1732	50	1	1	12922	8273	0	-1	0	0		0	0	0	0	0	0	0	0
ZY_GateS	南城门		1732	50	1	1	12918	5611	0	-1	0	0		0	0	0	0	0	0	0	0
ZY_Longzhu_sun	日耀龙柱		1732	50	1	1	15536	8278	0	-1	0	0		0	0	0	0	0	0	0	0
ZY_Longzhu_moon	月华龙柱		1732	50	1	1	15536	11012	0	-1	0	0		0	0	0	0	0	0	0	0
ZY_Longzhu_star	星辉龙柱		1732	50	1	1	15539	5577	0	-1	0	0		0	0	0	0	0	0	0	0
WallGuard	后营障碍		104	50		1	19478	8105	64	-1	0	0		0	0	0	0	0	0	0	0
WallGuard	后营障碍		104	50		1	19475	8460	64	-1	0	0		0	0	0	0	0	0	0	0
