goto_ty	1205	6519
Out_sn	1520	6495
goto_sn	6171	18080
Out_ty	5887	18062
sn	906	3587
sn	6251	8948
ty	995	12577
ty	12515	24113
GoOut	1967	18145
Entrance	2322	18120
chuangong	1557	6592
chuangong	1555	6424
xuyuanshu	5532	21036
主座	4602	6505
宠物点1	2315	18352
宠物点1	2366	18315
宠物点1	2411	18264
宠物点1	2445	18204
宠物点1	2448	18148
宠物点1	2441	18094
宠物点1	2417	18040
宠物点1	2392	17989
宠物点1	2360	17932
宠物点1	2327	17882
宠物点2	5887	18239
宠物点2	5847	18189
宠物点2	5821	18153
宠物点2	5792	18121
宠物点2	5761	18073
宠物点2	5782	18014
宠物点2	5814	17979
宠物点2	5838	17959
宠物点2	5874	17930
宠物点2	5930	17930
