ClassName	X	Y
wall1	2106	3104
wall2	3912	5469
wall3	4968	3656
guaiwu1	2037	1678
guaiwu1	2324	1807
guaiwu1	2558	1978
guaiwu1	1908	1884
guaiwu1	2198	2027
guaiwu1	2464	2164
guaiwu1	1964	2145
guaiwu1	2206	2247
guaiwu2_1	2752	5508
guaiwu2_1	2970	5377
guaiwu2_1	3229	5112
guaiwu2_1	2991	5654
guaiwu2_1	3241	5503
guaiwu2_1	3451	5305
guaiwu2_1	2554	5325
guaiwu2_1	3133	4943
guaiwu3	4677	4885
guaiwu3	4844	4703
guaiwu3	5035	4483
guaiwu3	5174	5364
guaiwu3	5379	5188
guaiwu3	5553	4974
guaiwu3	5295	4541
guaiwu3	5483	4717
zhangrumeng	5276	2175
nangongcaihong	5288	1845
guaiwu2_2	2420	5036
guaiwu2_2	2760	4862
guaiwu2_2	2350	4879
guaiwu2_2	2653	4722
