AniName	AniPath	TimeFrame
run	Player/Doodads/weapons/f12_d001/run.anim	12
st	Player/Doodads/weapons/f12_d001/st.anim	30
default	Player/Doodads/weapons/f12_d001/default.anim	0
bq01	Player/Doodads/weapons/f12_d001/bq01_f.anim	47
bq02	Player/Doodads/weapons/f12_d001/bq02_f.anim	45
bq03	Player/Doodads/weapons/f12_d001/bq03_f.anim	36
bq04	Player/Doodads/weapons/f12_d001/bq04_f.anim	15
bq06	Player/Doodads/weapons/f12_d001/bq06_f.anim	56
bq07	Player/Doodads/weapons/f12_d001/bq07_f.anim	129
bq08	Player/Doodads/weapons/f12_d001/bq08_f.anim	20
die	Player/Doodads/weapons/f12_d001/die_f.anim	20
jsrun	Player/Doodads/weapons/f12_d001/jsrun.anim	9
st01	Player/Doodads/weapons/f12_d001/st01_f.anim	60
bq05	Player/Doodads/weapons/f12_d001/bq05_f.anim	46
at01	Player/Doodads/weapons/f12_d001/at01_m.anim	10
at02	Player/Doodads/weapons/f12_d001/at02_m.anim	10
jn01	Player/Doodads/weapons/f12_d001/jn01_m.anim	15
jn02	Player/Doodads/weapons/f12_d001/jn02_m.anim	15
jn03	Player/Doodads/weapons/f12_d001/jn03_m.anim	17
