AniName	AniPath	TimeFrame
st	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/st.anim	30
sta	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/sta.anim	20
bat	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/bat.anim	6
bq01	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/bq01.anim	38
bq02	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/bq02.anim	55
bq03	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/bq03.anim	33
bq04	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/bq04.anim	15
bq05	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/bq05.anim	39
bq06	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/bq06.anim	48
bq07	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/bq07.anim	152
bq08	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/bq08.anim	20
die	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/die.anim	27
jf	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/jf.anim	46
jfd	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/jfd.anim	19
jsrun	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/jsrun.anim	9
jt	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/jt.anim	15
qg	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/qg.anim	25
qg01	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/qg01.anim	19
qg02	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/qg02.anim	5
run	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/run.anim	12
sit	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/sit.anim	30
st01	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/st01.anim	93
jn01	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/jn01.anim	18
jn02	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/jn02.anim	13
jn03	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/jn03.anim	16
jn04	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/jn04.anim	16
at01	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/at01.anim	15
at02	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/at02.anim	15
at03	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/at03.anim	14
at04	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/at04.anim	20
jn05	Player/Characters/F2/Characteristic/F2_WH_Body/F2_WH001_Body/jn05.anim	37
