AniName	AniPath	TimeFrame
at01	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/at01.anim	10
at02	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/at02.anim	9
at03	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/at03.anim	12
at04	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/at04.anim	13
jn01	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/jn01.anim	16
jn02	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/jn02.anim	13
jn03	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/jn03.anim	15
jn04	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/jn04.anim	12
jn05	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/jn05.anim	56
bat	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/bat.anim	6
bq01	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/bq01.anim	31
bq02	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/bq02.anim	42
bq03	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/bq03.anim	56
bq04	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/bq04.anim	15
bq05	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/bq05.anim	45
bq06	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/bq06.anim	40
bq07	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/bq07.anim	80
bq08	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/bq08.anim	20
die	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/die.anim	20
jf	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/jf.anim	35
jfd	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/jfd.anim	18
jsrun	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/jsrun.anim	9
jt	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/jt.anim	13
qg	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/qg.anim	25
qg01	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/qg01.anim	20
qg02	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/qg02.anim	5
run	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/run.anim	12
sit	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/sit.anim	30
st	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/st.anim	30
st01	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/st01.anim	53
sta	Player/Characters/M2/Characteristic/M2_BD_Body/M2_BD001_Body/sta.anim	20
