AniName	AniPath	TimeFrame
at01	Player/Characters/m1/m1_w_002/at01.anim	12
at02	Player/Characters/m1/m1_w_002/at02.anim	12
at03	Player/Characters/m1/m1_w_002/at03.anim	15
at04	Player/Characters/m1/m1_w_002/at04.anim	15
bat	Player/Characters/m1/m1_w_002/bat.anim	10
die	Player/Characters/m1/m1_w_002/die.anim	19
dz	Player/Characters/m1/m1_w_002/dz.anim	30
hrun	Player/Characters/m1/m1_w_002/hrun.anim	10
hst	Player/Characters/m1/m1_w_002/hst.anim	30
jf	Player/Characters/m1/m1_w_002/jf.anim	35
jfd	Player/Characters/m1/m1_w_002/jfd.anim	21
jn01	Player/Characters/m1/m1_w_002/jn01.anim	22
jn02	Player/Characters/m1/m1_w_002/jn02.anim	5
jn02a	Player/Characters/m1/m1_w_002/jn02a.anim	6
jn02b	Player/Characters/m1/m1_w_002/jn02b.anim	7
jn03	Player/Characters/m1/m1_w_002/jn03.anim	12
jn04	Player/Characters/m1/m1_w_002/jn04.anim	27
jn05	Player/Characters/m1/m1_w_002/jn05.anim	30
jsrun	Player/Characters/m1/m1_w_002/jsrun.anim	9
jt	Player/Characters/m1/m1_w_002/jt.anim	13
qg	Player/Characters/m1/m1_w_002/qg.anim	25
qg01	Player/Characters/m1/m1_w_002/qg01.anim	18
qg02	Player/Characters/m1/m1_w_002/qg02.anim	5
run	Player/Characters/m1/m1_w_002/run.anim	12
st	Player/Characters/m1/m1_w_002/st.anim	30
sta	Player/Characters/m1/m1_w_002/sta.anim	20
zst	Player/Characters/m1/m1_w_002/zst.anim	30
zx	Player/Characters/m1/m1_w_002/zx.anim	15
bq01	Player/Characters/m1/m1_w_002/bq01.anim	50
bq02	Player/Characters/m1/m1_w_002/bq02.anim	45
bq03	Player/Characters/m1/m1_w_002/bq03.anim	48
bq04	Player/Characters/m1/m1_w_002/bq04.anim	59
bq05	Player/Characters/m1/m1_w_002/bq05.anim	35
bq06	Player/Characters/m1/m1_w_002/bq06.anim	57
bq07	Player/Characters/m1/m1_w_002/bq07.anim	83
bq08	Player/Characters/m1/m1_w_002/bq08.anim	59
st01	Player/Characters/m1/m1_w_002/st01.anim	57
sit	Player/Characters/m1/m1_w_002/sit.anim	30
