AniName	AniPath	TimeFrame
st	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/st.anim	30
run	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/run.anim	12
bat	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/bat.anim	6
bq01	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/bq01.anim	39
bq02	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/bq02.anim	54
bq03	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/bq03.anim	57
bq04	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/bq04.anim	15
bq05	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/bq05.anim	39
bq06	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/bq06.anim	56
bq07	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/bq07.anim	140
bq08	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/bq08.anim	20
die	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/die.anim	20
jt	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/jt.anim	35
qg	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/qg.anim	25
qg01	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/qg01.anim	18
qg02	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/qg02.anim	7
sit	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/sit.anim	30
st01	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/st01.anim	55
sta	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/sta.anim	20
at01	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/at01.anim	13
at02	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/at02.anim	10
at03	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/at03.anim	13
at04	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/at04.anim	10
jn01	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/jn01.anim	12
jn02	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/jn02.anim	8
jn03	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/jn03.anim	13
jn04	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/jn04.anim	16
jn05	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/jn05.anim	47
jf	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/jf.anim	35
jfd	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/jfd.anim	15
jsrun	Player/Characters/F2/Characteristic/F2_HS_Head/F2_HS001_Head/jsrun.anim	9
