AniName	AniPath	TimeFrame
run	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/run.anim	12
st	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/st.anim	30
bat	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/bat.anim	6
bq01	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/bq01.anim	47
bq02	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/bq02.anim	45
bq03	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/bq03.anim	37
bq04	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/bq04.anim	15
bq05	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/bq05.anim	46
bq06	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/bq06.anim	56
bq07	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/bq07.anim	129
bq08	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/bq08.anim	20
die	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/die.anim	20
jf	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/jf.anim	35
jfd	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/jfd.anim	15
jsrun	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/jsrun.anim	9
jt	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/jt.anim	15
qg	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/qg.anim	25
qg01	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/qg01.anim	18
qg02	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/qg02.anim	7
sit	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/sit.anim	30
st01	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/st01.anim	60
sta	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/sta.anim	20
at01	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/at01.anim	10
at02	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/at02.anim	10
at03	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/at03.anim	11
at04	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/at04.anim	14
jn01	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/jn01.anim	15
jn02	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/jn02.anim	15
jn03	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/jn03.anim	17
jn04	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/jn04.anim	15
jn05	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/jn05.anim	41
stpf	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/stpf.anim	30
stpf01	Player/Characters/F1/Characteristic/F1_DS_Body/F1_DS001_Body/stpf01.anim	50
