AniName	AniPath	TimeFrame
stpf	Player/Doodads/Cloak/Cloak01/M1/M1_D/stpf.anim	30
stpf01	Player/Doodads/Cloak/Cloak01/M1/M1_D/stpf01.anim	57
bst	Player/Doodads/Cloak/Cloak01/M1/M1_D/bst.anim	30
cst	Player/Doodads/Cloak/Cloak01/M1/M1_D/cst.anim	30
est	Player/Doodads/Cloak/Cloak01/M1/M1_D/est.anim	30
hst	Player/Doodads/Cloak/Cloak01/M1/M1_D/hst.anim	30
wst	Player/Doodads/Cloak/Cloak01/M1/M1_D/wst.anim	24
zstpf	Player/Doodads/Cloak/Cloak01/M1/M1_D/zstpf.anim	30
brun	Player/Doodads/Cloak/Cloak01/M1/M1_D/brun.anim	0
crun	Player/Doodads/Cloak/Cloak01/M1/M1_D/crun.anim	0
erun	Player/Doodads/Cloak/Cloak01/M1/M1_D/erun.anim	0
hrun	Player/Doodads/Cloak/Cloak01/M1/M1_D/hrun.anim	0
wrun	Player/Doodads/Cloak/Cloak01/M1/M1_D/wrun.anim	0
zxpf	Player/Doodads/Cloak/Cloak01/M1/M1_D/zxpf.anim	15
arun	Player/Doodads/Cloak/Cloak01/M1/M1_D/arun.anim	0
ast	Player/Doodads/Cloak/Cloak01/M1/M1_D/ast.anim	30
crrun	Player/Doodads/Cloak/Cloak01/M1/M1_D/crrun.anim	0
crst	Player/Doodads/Cloak/Cloak01/M1/M1_D/crst.anim	30
