AniName	AniPath	TimeFrame
at01	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/at01.anim	11
at02	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/at02.anim	12
at03	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/at03.anim	10
at04	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/at04.anim	12
bat	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/bat.anim	6
bq01	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/bq01.anim	35
bq02	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/bq02.anim	42
bq03	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/bq03.anim	62
bq04	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/bq04.anim	14
bq05	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/bq05.anim	35
bq06	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/bq06.anim	70
bq07	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/bq07.anim	81
bq08	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/bq08.anim	20
die	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/die.anim	20
jf	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/jf.anim	35
jfd	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/jfd.anim	19
jn01	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/jn01.anim	10
jn02	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/jn02.anim	19
jn03	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/jn03.anim	15
jn04	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/jn04.anim	15
jn05	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/jn05.anim	40
jsrun	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/jsrun.anim	9
jt	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/jt.anim	20
qg	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/qg.anim	25
qg01	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/qg01.anim	19
qg02	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/qg02.anim	5
run	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/run.anim	12
sit	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/sit.anim	30
st	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/st.anim	30
st01	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/st01.anim	70
sta	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/sta.anim	20
stpf	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/stpf.anim	30
stpf01	Player/Characters/M2/Characteristic/M2_GB_Body/M2_GB001_Body/stpf01.anim	46
