AniName	AniPath	TimeFrame
at01	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/at01.anim	12
at02	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/at02.anim	15
at03	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/at03.anim	12
at04	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/at04.anim	12
bat	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/bat.anim	6
bq01	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/bq01.anim	51
bq02	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/bq02.anim	44
bq03	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/bq03.anim	40
bq04	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/bq04.anim	15
bq05	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/bq05.anim	37
bq06	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/bq06.anim	42
bq07	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/bq07.anim	85
bq08	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/bq08.anim	20
die	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/die.anim	19
jf	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/jf.anim	35
jfd	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/jfd.anim	17
jn01	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/jn01.anim	13
jn02	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/jn02.anim	10
jn03	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/jn03.anim	15
jn04	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/jn04.anim	16
jn05	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/jn05.anim	44
jsrun	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/jsrun.anim	9
jt	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/jt.anim	13
qg	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/qg.anim	25
qg01	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/qg01.anim	20
qg02	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/qg02.anim	5
run	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/run.anim	12
sit	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/sit.anim	30
st	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/st.anim	30
st01	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/st01.anim	46
sta	Player/Characters/M2/Characteristic/M2_SL_Head/M2_SL001_Head/sta.anim	20
