AniName	AniPath	TimeFrame
run	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/run.anim	12
run_g	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/run_g.anim	12
st	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/st.anim	30
sta_g	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/sta_g.anim	20
at01_g	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/at01_g.anim	10
at02_g	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/at02_g.anim	11
at03_g	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/at03_g.anim	11
at04_g	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/at04_g.anim	17
jn01_g	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/jn01_g.anim	20
jn02_g	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/jn02_g.anim	16
jn03_g	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/jn03_g.anim	16
jn04_g	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/jn04_g.anim	6
bat	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/bat.anim	6
bq01	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/bq01.anim	26
bq02	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/bq02.anim	43
bq03	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/bq03.anim	32
bq04	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/bq04.anim	15
bq05	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/bq05.anim	35
bq06	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/bq06.anim	44
bq08	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/bq08.anim	20
die	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/die.anim	20
jf	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/jf.anim	35
jfd	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/jfd.anim	16
jsrun	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/jsrun.anim	9
jt	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/jt.anim	15
qg	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/qg.anim	25
qg01	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/qg01.anim	18
qg02	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/qg02.anim	7
sit	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/sit.anim	30
st01	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/st01.anim	76
sta	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/sta.anim	20
at01	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/at01.anim	11
at02	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/at02.anim	14
at03	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/at03.anim	15
at04	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/at04.anim	12
jn01	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/jn01.anim	17
jn02	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/jn02.anim	13
jn03	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/jn03.anim	13
jn04	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/jn04.anim	7
bat_g	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/bat_g.anim	6
jfd_g	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/jfd_g.anim	21
jf_g	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/jf_g.anim	35
jn05	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/jn05.anim	34
jsrun_g	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/jsrun_g.anim	9
qg01_g	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/qg01_g.anim	18
qg02_g	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/qg02_g.anim	7
qg_g	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/qg_g.anim	25
bq07	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/bq07.anim	92
jt_g	Player/Characters/M1/Characteristic/M1_YM_Head/M1_YM001_Head/jt_g.anim	15
