AniName	AniPath	TimeFrame
run	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/run.anim	12
st	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/st.anim	30
at01	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/at01.anim	10
at02	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/at02.anim	10
at03	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/at03.anim	13
at04	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/at04.anim	14
bat	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/bat.anim	6
bq01	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/bq01.anim	29
bq02	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/bq02.anim	53
bq03	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/bq03.anim	36
bq04	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/bq04.anim	15
bq05	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/bq05.anim	38
bq06	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/bq06.anim	44
bq07	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/bq07.anim	65
bq08	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/bq08.anim	20
die	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/die.anim	20
jf	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/jf.anim	35
jfd	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/jfd.anim	17
jn01	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/jn01.anim	12
jn02	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/jn02.anim	14
jn03	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/jn03.anim	10
jn04	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/jn04.anim	18
jn05	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/jn05.anim	20
jsrun	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/jsrun.anim	9
jt	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/jt.anim	15
qg	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/qg.anim	25
qg01	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/qg01.anim	20
qg02	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/qg02.anim	5
sit	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/sit.anim	30
st01	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/st01.anim	72
sta	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/sta.anim	20
stpf01	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/stpf01.anim	57
stpf	Player/Characters/M1/Characteristic/M1_TM_Body/M1_TM001_Body/stpf.anim	30
