AniName	AniPath	TimeFrame
at01	Player/Characters/m1/m1_001/at01.anim	12
at02	Player/Characters/m1/m1_001/at02.anim	12
at03	Player/Characters/m1/m1_001/at03.anim	15
at04	Player/Characters/m1/m1_001/at04.anim	15
bat	Player/Characters/m1/m1_001/bat.anim	10
die	Player/Characters/m1/m1_001/die.anim	20
dz	Player/Characters/m1/m1_001/dz.anim	32
hrun	Player/Characters/m1/m1_001/hrun.anim	10
hst	Player/Characters/m1/m1_001/hst.anim	30
jf	Player/Characters/m1/m1_001/jf.anim	35
jfd	Player/Characters/m1/m1_001/jfd.anim	21
jn01	Player/Characters/m1/m1_001/jn01.anim	22
jn02	Player/Characters/m1/m1_001/jn02.anim	5
jn02a	Player/Characters/m1/m1_001/jn02a.anim	6
jn02b	Player/Characters/m1/m1_001/jn02b.anim	7
jn03	Player/Characters/m1/m1_001/jn03.anim	12
jn04	Player/Characters/m1/m1_001/jn04.anim	27
jn05	Player/Characters/m1/m1_001/jn05.anim	30
jsrun	Player/Characters/m1/m1_001/jsrun.anim	9
jt	Player/Characters/m1/m1_001/jt.anim	13
bq01	Player/Characters/m1/m1_001/bq01.anim	50
bq02	Player/Characters/m1/m1_001/bq02.anim	45
bq03	Player/Characters/m1/m1_001/bq03.anim	48
bq04	Player/Characters/m1/m1_001/bq04.anim	15
bq05	Player/Characters/m1/m1_001/bq05.anim	35
bq06	Player/Characters/m1/m1_001/bq06.anim	57
bq07	Player/Characters/m1/m1_001/bq07.anim	83
bq08	Player/Characters/m1/m1_001/bq08.anim	20
qg	Player/Characters/m1/m1_001/qg.anim	25
qg01	Player/Characters/m1/m1_001/qg01.anim	18
qg02	Player/Characters/m1/m1_001/qg02.anim	5
run	Player/Characters/m1/m1_001/run.anim	12
st	Player/Characters/m1/m1_001/st.anim	30
st01	Player/Characters/m1/m1_001/st01.anim	57
sta	Player/Characters/m1/m1_001/sta.anim	20
zst	Player/Characters/m1/m1_001/zst.anim	30
zx	Player/Characters/m1/m1_001/zx.anim	15
sit	Player/Characters/m1/m1_001/sit.anim	30
