AniName	AniPath	TimeFrame
run	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/run.anim	12
st	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/st.anim	30
at01	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/at01.anim	8
at02	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/at02.anim	8
at03	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/at03.anim	14
at04	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/at04.anim	15
sta	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/sta.anim	20
jn01	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/jn01.anim	15
jn03	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/jn03.anim	16
bat	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/bat.anim	6
bq01	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/bq01.anim	40
bq02	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/bq02.anim	48
bq03	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/bq03.anim	40
bq04	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/bq04.anim	16
bq05	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/bq05.anim	50
bq06	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/bq06.anim	50
bq08	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/bq08.anim	20
die	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/die.anim	20
jf	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/jf.anim	35
jfd	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/jfd.anim	16
jt	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/jt.anim	12
qg	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/qg.anim	25
qg01	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/qg01.anim	18
qg02	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/qg02.anim	7
st01	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/st01.anim	57
jsrun	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/jsrun.anim	9
sit	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/sit.anim	30
jn02a	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/jn02a.anim	3
jn02b	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/jn02b.anim	11
jn04	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/jn04.anim	11
jn05	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/jn05.anim	34
bq07	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/bq07.anim	174
stpf	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/stpf.anim	30
stpf01	Player/Characters/F2/Characteristic/F2_MJ_Body/F2_MJ001_Body/stpf01.anim	65
