AniName	AniPath	TimeFrame
run	Player/Doodads/weapons/f12_d001/run.anim	12
st	Player/Doodads/weapons/f12_d001/st.anim	30
default	Player/Doodads/weapons/f12_d001/default.anim	0
at01	Player/Doodads/weapons/f12_d001/at01_m.anim	10
at02	Player/Doodads/weapons/f12_d001/at02_m.anim	10
bq01	Player/Doodads/weapons/f12_d001/bq01_m.anim	40
bq02	Player/Doodads/weapons/f12_d001/bq02_m.anim	49
bq03	Player/Doodads/weapons/f12_d001/bq03_m.anim	32
bq04	Player/Doodads/weapons/f12_d001/bq04_m.anim	15
bq05	Player/Doodads/weapons/f12_d001/bq05_m.anim	36
bq06	Player/Doodads/weapons/f12_d001/bq06_m.anim	63
bq07	Player/Doodads/weapons/f12_d001/bq07_m.anim	95
bq08	Player/Doodads/weapons/f12_d001/bq08_m.anim	20
die	Player/Doodads/weapons/f12_d001/die_m.anim	20
sit	Player/Doodads/weapons/f12_d001/sit_m.anim	30
st01	Player/Doodads/weapons/f12_d001/st01_m.anim	57
jn01	Player/Doodads/weapons/f12_d001/jn01_m.anim	15
jn02	Player/Doodads/weapons/f12_d001/jn02_m.anim	15
jn03	Player/Doodads/weapons/f12_d001/jn03_m.anim	17
jsrun	Player/Doodads/weapons/f12_d001/jsrun.anim	9
