AniName	AniPath	TimeFrame
run	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/run.anim	12
st	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/st.anim	30
at01	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/at01.anim	15
at02	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/at02.anim	14
at03	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/at03.anim	12
at04	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/at04.anim	15
bat	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/bat.anim	6
bq01	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/bq01.anim	39
bq02	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/bq02.anim	48
bq03	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/bq03.anim	51
bq04	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/bq04.anim	18
bq05	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/bq05.anim	45
bq06	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/bq06.anim	46
bq07	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/bq07.anim	142
bq08	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/bq08.anim	20
die	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/die.anim	0
jf	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/jf.anim	30
jfd	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/jfd.anim	16
jn01	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/jn01.anim	17
jn02	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/jn02.anim	20
jn03	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/jn03.anim	5
jn04	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/jn04.anim	20
jn05	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/jn05.anim	60
jsrun	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/jsrun.anim	9
jt	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/jt.anim	12
qg	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/qg.anim	25
qg01	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/qg01.anim	18
qg02	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/qg02.anim	7
sit	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/sit.anim	30
st01	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/st01.anim	50
sta	Player/Characters/F1/Characteristic/F1_TW_Head/F1_TW001_Head/sta.anim	20
