AniName	AniPath	TimeFrame
run	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/run.anim	12
st	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/st.anim	30
at01	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/at01.anim	8
at02	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/at02.anim	8
at03	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/at03.anim	14
at04	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/at04.anim	15
sta	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/sta.anim	20
jn01	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/jn01.anim	15
jn03	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/jn03.anim	16
bat	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/bat.anim	6
bq01	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/bq01.anim	40
bq02	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/bq02.anim	48
bq03	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/bq03.anim	40
bq04	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/bq04.anim	16
bq05	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/bq05.anim	50
bq06	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/bq06.anim	50
bq08	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/bq08.anim	20
die	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/die.anim	20
jfd	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/jfd.anim	16
jt	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/jt.anim	12
qg	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/qg.anim	25
qg01	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/qg01.anim	18
qg02	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/qg02.anim	7
jf	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/jf.anim	35
jsrun	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/jsrun.anim	9
sit	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/sit.anim	30
st01	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/st01.anim	57
jn02a	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/jn02a.anim	3
jn02b	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/jn02b.anim	11
jn04	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/jn04.anim	11
jn05	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/jn05.anim	34
bq07	Player/Characters/F2/Characteristic/F2_MJ_Head/F2_MJ001_Head/bq07.anim	174
