AniName	AniPath	TimeFrame
at01	Player/Characters/F1/Characteristic/F1_TH_Head/F1_TH001_Head/at01.anim	15
at02	Player/Characters/F1/Characteristic/F1_TH_Head/F1_TH001_Head/at02.anim	15
at03	Player/Characters/F1/Characteristic/F1_TH_Head/F1_TH001_Head/at03.anim	15
bat	Player/Characters/F1/Characteristic/F1_TH_Head/F1_TH001_Head/bat.anim	11
bq01	Player/Characters/F1/Characteristic/F1_TH_Head/F1_TH001_Head/bq01.anim	27
bq02	Player/Characters/F1/Characteristic/F1_TH_Head/F1_TH001_Head/bq02.anim	45
bq03	Player/Characters/F1/Characteristic/F1_TH_Head/F1_TH001_Head/bq03.anim	65
bq04	Player/Characters/F1/Characteristic/F1_TH_Head/F1_TH001_Head/bq04.anim	15
bq05	Player/Characters/F1/Characteristic/F1_TH_Head/F1_TH001_Head/bq05.anim	50
bq06	Player/Characters/F1/Characteristic/F1_TH_Head/F1_TH001_Head/bq06.anim	60
bq07	Player/Characters/F1/Characteristic/F1_TH_Head/F1_TH001_Head/bq07.anim	59
bq08	Player/Characters/F1/Characteristic/F1_TH_Head/F1_TH001_Head/bq08.anim	20
die	Player/Characters/F1/Characteristic/F1_TH_Head/F1_TH001_Head/die.anim	15
jf	Player/Characters/F1/Characteristic/F1_TH_Head/F1_TH001_Head/jf.anim	35
jfd	Player/Characters/F1/Characteristic/F1_TH_Head/F1_TH001_Head/jfd.anim	21
jn01	Player/Characters/F1/Characteristic/F1_TH_Head/F1_TH001_Head/jn01.anim	17
jn02	Player/Characters/F1/Characteristic/F1_TH_Head/F1_TH001_Head/jn02.anim	22
jn03	Player/Characters/F1/Characteristic/F1_TH_Head/F1_TH001_Head/jn03.anim	20
jn04	Player/Characters/F1/Characteristic/F1_TH_Head/F1_TH001_Head/jn04.anim	21
jn05	Player/Characters/F1/Characteristic/F1_TH_Head/F1_TH001_Head/jn05.anim	36
jsrun	Player/Characters/F1/Characteristic/F1_TH_Head/F1_TH001_Head/jsrun.anim	8
jt	Player/Characters/F1/Characteristic/F1_TH_Head/F1_TH001_Head/jt.anim	13
qg	Player/Characters/F1/Characteristic/F1_TH_Head/F1_TH001_Head/qg.anim	25
qg01	Player/Characters/F1/Characteristic/F1_TH_Head/F1_TH001_Head/qg01.anim	17
qg02	Player/Characters/F1/Characteristic/F1_TH_Head/F1_TH001_Head/qg02.anim	7
run	Player/Characters/F1/Characteristic/F1_TH_Head/F1_TH001_Head/run.anim	10
sit	Player/Characters/F1/Characteristic/F1_TH_Head/F1_TH001_Head/sit.anim	30
st	Player/Characters/F1/Characteristic/F1_TH_Head/F1_TH001_Head/st.anim	30
st01	Player/Characters/F1/Characteristic/F1_TH_Head/F1_TH001_Head/st01.anim	59
sta	Player/Characters/F1/Characteristic/F1_TH_Head/F1_TH001_Head/sta.anim	20
