AniName	AniPath	TimeFrame
run	Player/Characters/m6/m6_001/run.anim	12
st	Player/Characters/m6/m6_001/st.anim	30
sta	Player/Characters/m6/m6_001/sta.anim	20
jsrun	Player/Characters/m6/m6_001/jsrun.anim	9
at01	Player/Characters/m6/m6_001/at01.anim	11
at02	Player/Characters/m6/m6_001/at02.anim	12
at03	Player/Characters/m6/m6_001/at03.anim	10
at04	Player/Characters/m6/m6_001/at04.anim	12
bat	Player/Characters/m6/m6_001/bat.anim	6
die	Player/Characters/m6/m6_001/die.anim	20
dz	Player/Characters/m6/m6_001/dz.anim	30
hrun	Player/Characters/m6/m6_001/hrun.anim	10
hst	Player/Characters/m6/m6_001/hst.anim	30
jf	Player/Characters/m6/m6_001/jf.anim	35
jfd	Player/Characters/m6/m6_001/jfd.anim	19
jt	Player/Characters/m6/m6_001/jt.anim	20
qg	Player/Characters/m6/m6_001/qg.anim	25
qg01	Player/Characters/m6/m6_001/qg01.anim	19
qg02	Player/Characters/m6/m6_001/qg02.anim	5
st01	Player/Characters/m6/m6_001/st01.anim	70
zst	Player/Characters/m6/m6_001/zst.anim	30
zx	Player/Characters/m6/m6_001/zx.anim	15
bq01	Player/Characters/m6/m6_001/bq01.anim	35
bq02	Player/Characters/m6/m6_001/bq02.anim	42
bq03	Player/Characters/m6/m6_001/bq03.anim	62
bq04	Player/Characters/m6/m6_001/bq04.anim	14
bq05	Player/Characters/m6/m6_001/bq05.anim	35
bq06	Player/Characters/m6/m6_001/bq06.anim	70
bq07	Player/Characters/m6/m6_001/bq07.anim	81
bq08	Player/Characters/m6/m6_001/bq08.anim	20
jn01	Player/Characters/m6/m6_001/jn01.anim	10
jn02	Player/Characters/m6/m6_001/jn02.anim	18
jn03	Player/Characters/m6/m6_001/jn03.anim	15
jn04	Player/Characters/m6/m6_001/jn04.anim	15
jn05	Player/Characters/m6/m6_001/jn05.anim	40
sit	Player/Characters/m6/m6_001/sit.anim	30
