AniName	AniPath	TimeFrame
run	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/run.anim	16
st	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/st.anim	30
at01	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/at01.anim	15
at02	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/at02.anim	14
at03	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/at03.anim	12
at04	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/at04.anim	15
bat	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/bat.anim	10
bq01	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/bq01.anim	35
bq02	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/bq02.anim	42
bq03	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/bq03.anim	47
bq04	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/bq04.anim	15
bq05	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/bq05.anim	32
bq06	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/bq06.anim	55
bq07	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/bq07.anim	74
bq08	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/bq08.anim	20
die	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/die.anim	19
jf	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/jf.anim	35
jfd	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/jfd.anim	21
jn01	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/jn01.anim	17
jn02	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/jn02.anim	20
jn03	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/jn03.anim	5
jn04	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/jn04.anim	20
jn05	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/jn05.anim	60
jsrun	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/jsrun.anim	12
jt	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/jt.anim	13
qg	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/qg.anim	25
qg01	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/qg01.anim	19
qg02	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/qg02.anim	6
sit	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/sit.anim	30
st01	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/st01.anim	52
sta	Player/Characters/M2/Characteristic/M2_TW_Head/M2_TW001_Head/sta.anim	30
