AniName	AniPath	TimeFrame
run	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/run.anim	12
st	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/st.anim	30
bat	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/bat.anim	6
bq01	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/bq01.anim	47
bq02	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/bq02.anim	45
bq03	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/bq03.anim	37
bq04	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/bq04.anim	15
bq05	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/bq05.anim	46
bq06	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/bq06.anim	56
bq07	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/bq07.anim	129
bq08	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/bq08.anim	20
die	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/die.anim	20
jf	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/jf.anim	35
jfd	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/jfd.anim	20
jsrun	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/jsrun.anim	9
jt	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/jt.anim	20
qg	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/qg.anim	25
qg01	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/qg01.anim	18
qg02	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/qg02.anim	7
sit	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/sit.anim	30
st01	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/st01.anim	60
sta	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/sta.anim	20
at01	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/at01.anim	10
at02	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/at02.anim	10
at03	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/at03.anim	11
at04	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/at04.anim	14
jn01	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/jn01.anim	15
jn02	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/jn02.anim	15
jn03	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/jn03.anim	17
jn04	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/jn04.anim	15
jn05	Player/Characters/F1/Characteristic/F1_DS_Head/F1_DS001_Head/jn05.anim	41
