AniName	AniPath	TimeFrame
st	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/st.anim	30
sta	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/sta.anim	20
at01	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/at01.anim	10
at02	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/at02.anim	10
at03	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/at03.anim	12
at04	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/at04.anim	11
bq01	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/bq01.anim	30
bq02	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/bq02.anim	46
bq03	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/bq03.anim	35
bq04	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/bq04.anim	14
bq05	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/bq05.anim	37
bq06	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/bq06.anim	55
bq08	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/bq08.anim	20
jn01	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/jn01.anim	12
jn02	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/jn02.anim	14
jn03	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/jn03.anim	15
jn04	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/jn04.anim	15
jn05	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/jn05.anim	30
st01	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/st01.anim	57
stpf	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/stpf.anim	30
stpf01	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/stpf01.anim	57
bat	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/bat.anim	6
die	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/die.anim	20
jf	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/jf.anim	30
jfd	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/jfd.anim	16
jsrun	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/jsrun.anim	9
jt	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/jt.anim	13
qg	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/qg.anim	25
qg01	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/qg01.anim	18
qg02	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/qg02.anim	7
run	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/run.anim	12
sit	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/sit.anim	30
bq07	Player/Characters/M1/Characteristic/M1_TR_Body/M1_TR001_Body/bq07.anim	113
