AniName	AniPath	TimeFrame
run	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/run.anim	12
st	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/st.anim	30
sta	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/sta.anim	20
bat	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/bat.anim	6
bq01	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/bq01.anim	36
bq02	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/bq02.anim	42
bq03	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/bq03.anim	49
bq04	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/bq04.anim	15
bq05	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/bq05.anim	44
bq06	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/bq06.anim	55
bq07	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/bq07.anim	148
bq08	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/bq08.anim	20
die	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/die.anim	20
jf	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/jf.anim	30
jfd	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/jfd.anim	16
jsrun	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/jsrun.anim	9
jt	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/jt.anim	13
qg	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/qg.anim	25
qg01	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/qg01.anim	18
qg02	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/qg02.anim	7
sit	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/sit.anim	30
st01	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/st01.anim	56
at01	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/at01.anim	8
at02	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/at02.anim	8
at03	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/at03.anim	14
at04	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/at04.anim	15
jn01	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/jn01.anim	15
jn02a	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/jn02a.anim	3
jn02b	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/jn02b.anim	11
jn03	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/jn03.anim	16
jn04	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/jn04.anim	12
jn05	Player/Characters/M1/Characteristic/M1_MJ_Body/M1_MJ001_Body/jn05.anim	34
