AniName	AniPath	TimeFrame
st	Player/Doodads/weapons/f13_w001/st_m.anim	30
at01	Player/Doodads/weapons/f13_w001/at01_m.anim	15
at02	Player/Doodads/weapons/f13_w001/at02_m.anim	15
at03	Player/Doodads/weapons/f13_w001/at03_m.anim	14
at04	Player/Doodads/weapons/f13_w001/at04_m.anim	20
sta	Player/Doodads/weapons/f13_w001/sta_m.anim	20
bat	Player/Doodads/weapons/f13_w001/bat_m.anim	6
jsrun	Player/Doodads/weapons/f13_w001/jsrun_m.anim	9
run	Player/Doodads/weapons/f13_w001/run_m.anim	12
st01	Player/Doodads/weapons/f13_w001/st01_m.anim	73
bq01	Player/Doodads/weapons/f13_w001/bq01_m.anim	41
bq02	Player/Doodads/weapons/f13_w001/bq02_m.anim	48
bq03	Player/Doodads/weapons/f13_w001/bq03_m.anim	32
bq04	Player/Doodads/weapons/f13_w001/bq04_m.anim	12
bq05	Player/Doodads/weapons/f13_w001/bq05_m.anim	40
bq06	Player/Doodads/weapons/f13_w001/bq06_m.anim	44
bq08	Player/Doodads/weapons/f13_w001/bq08_m.anim	20
die	Player/Doodads/weapons/f13_w001/die_m.anim	20
jfd	Player/Doodads/weapons/f13_w001/jfd_m.anim	16
jf	Player/Doodads/weapons/f13_w001/jf_m.anim	35
jt	Player/Doodads/weapons/f13_w001/jt_m.anim	15
qg01	Player/Doodads/weapons/f13_w001/qg01_m.anim	18
qg02	Player/Doodads/weapons/f13_w001/qg02_m.anim	7
qg	Player/Doodads/weapons/f13_w001/qg_m.anim	25
sit	Player/Doodads/weapons/f13_w001/sit_m.anim	30
jn01	Player/Doodads/weapons/f13_w001/jn01_m.anim	18
jn02	Player/Doodads/weapons/f13_w001/jn02_m.anim	13
jn03	Player/Doodads/weapons/f13_w001/jn03_m.anim	16
jn04	Player/Doodads/weapons/f13_w001/jn04_m.anim	16
jn05	Player/Doodads/weapons/f13_w001/jn05_m.anim	37
