AniName	AniPath	TimeFrame
run	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/run.anim	12
run_g	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/run_g.anim	12
st	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/st.anim	30
sta_g	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/sta_g.anim	20
bat	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/bat.anim	6
bq01	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/bq01.anim	37
bq02	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/bq02.anim	61
bq03	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/bq03.anim	33
bq04	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/bq04.anim	19
bq05	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/bq05.anim	38
bq06	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/bq06.anim	50
bq08	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/bq08.anim	20
die	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/die.anim	20
jf	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/jf.anim	35
jfd	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/jfd.anim	16
jsrun	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/jsrun.anim	9
jt	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/jt.anim	15
qg	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/qg.anim	25
qg01	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/qg01.anim	18
qg02	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/qg02.anim	7
sit	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/sit.anim	30
st01	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/st01.anim	49
sta	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/sta.anim	20
bat_g	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/bat_g.anim	6
jfd_g	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/jfd_g.anim	17
jf_g	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/jf_g.anim	39
jsrun_g	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/jsrun_g.anim	9
jt_g	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/jt_g.anim	15
qg01_g	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/qg01_g.anim	18
qg02_g	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/qg02_g.anim	7
qg_g	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/qg_g.anim	25
at01_g	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/at01_g.anim	10
at02_g	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/at02_g.anim	11
at03_g	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/at03_g.anim	11
at04_g	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/at04_g.anim	17
jn01_g	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/jn01_g.anim	20
jn02_g	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/jn02_g.anim	16
jn03_g	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/jn03_g.anim	16
jn04_g	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/jn04_g.anim	6
jn01	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/jn01.anim	17
jn02	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/jn02.anim	13
jn03	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/jn03.anim	13
jn04	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/jn04.anim	7
at01	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/at01.anim	11
at02	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/at02.anim	14
at03	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/at03.anim	15
at04	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/at04.anim	12
jn05	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/jn05.anim	34
bq07	Player/Characters/F2/Characteristic/F2_YM_Head/F2_YM001_Head/bq07.anim	111
