AniName	AniPath	TimeFrame
dz	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/dz.anim	30
hrun	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/hrun.anim	10
hst	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/hst.anim	30
zst	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/zst.anim	30
zx	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/zx.anim	15
f1baost	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/f1baost.anim	30
f1baowlk	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/f1baowlk.anim	16
f1bbaost	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/f1bbaost.anim	93
f1bbaowlk	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/f1bbaowlk.anim	16
f1bqst	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/f1bqst.anim	30
f1bqwlk	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/f1bqwlk.anim	16
f1hrun	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/f1hrun.anim	10
f1hst	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/f1hst.anim	30
f1qst	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/f1qst.anim	30
f1qwlk	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/f1qwlk.anim	16
f1yb	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/f1yb.anim	10
f1ybst	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/f1ybst.anim	30
f2baost	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/f2baost.anim	30
f2baowlk	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/f2baowlk.anim	16
f2bbaost	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/f2bbaost.anim	30
f2bbaowlk	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/f2bbaowlk.anim	16
f2bqst	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/f2bqst.anim	30
f2bqwlk	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/f2bqwlk.anim	16
f2hrun	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/f2hrun.anim	10
f2hrun01	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/f2hrun01.anim	10
f2hst	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/f2hst.anim	30
f2hst01	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/f2hst01.anim	30
f2qst	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/f2qst.anim	30
f2qwlk	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/f2qwlk.anim	16
f2yb	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/f2yb.anim	10
f2yb01	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/f2yb01.anim	10
f2ybst	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/f2ybst.anim	30
f2ybst01	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/f2ybst01.anim	30
m1baost	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/m1baost.anim	30
m1baowlk	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/m1baowlk.anim	16
m1bbaost	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/m1bbaost.anim	30
m1bbaowlk	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/m1bbaowlk.anim	16
m1bqst	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/m1bqst.anim	30
m1bqwlk	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/m1bqwlk.anim	16
m1hrun	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/m1hrun.anim	10
m1hst	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/m1hst.anim	30
m1qst	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/m1qst.anim	30
m1qwlk	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/m1qwlk.anim	16
m1yb	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/m1yb.anim	10
m1ybst	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/m1ybst.anim	30
m2baost	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/m2baost.anim	30
m2baowlk	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/m2baowlk.anim	16
m2bbaost	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/m2bbaost.anim	30
m2bbaowlk	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/m2bbaowlk.anim	16
m2bqst	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/m2bqst.anim	30
m2bqwlk	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/m2bqwlk.anim	16
m2hrun	Player/Characters/F2/General/F2_D_Head/F2_D001_Head/m2hrun.anim	10
