AniName	AniPath	TimeFrame
st	Player/Doodads/weapons/f13_w001/st_f.anim	30
bat	Player/Doodads/weapons/f13_w001/bat_f.anim	6
bq01	Player/Doodads/weapons/f13_w001/bq01_f.anim	38
bq02	Player/Doodads/weapons/f13_w001/bq02_f.anim	55
bq03	Player/Doodads/weapons/f13_w001/bq03_f.anim	33
bq04	Player/Doodads/weapons/f13_w001/bq04_f.anim	15
bq05	Player/Doodads/weapons/f13_w001/bq05_f.anim	39
bq06	Player/Doodads/weapons/f13_w001/bq06_f.anim	48
bq07	Player/Doodads/weapons/f13_w001/bq07_f.anim	152
die	Player/Doodads/weapons/f13_w001/die_f.anim	27
jfd	Player/Doodads/weapons/f13_w001/jfd_f.anim	19
jf	Player/Doodads/weapons/f13_w001/jf_f.anim	46
jsrun	Player/Doodads/weapons/f13_w001/jsrun_f.anim	9
jt	Player/Doodads/weapons/f13_w001/jt_f.anim	15
qg01	Player/Doodads/weapons/f13_w001/qg01_f.anim	19
qg02	Player/Doodads/weapons/f13_w001/qg02_f.anim	5
qg	Player/Doodads/weapons/f13_w001/qg_f.anim	25
run	Player/Doodads/weapons/f13_w001/run_f.anim	12
sit	Player/Doodads/weapons/f13_w001/sit_f.anim	30
st01	Player/Doodads/weapons/f13_w001/st01_f.anim	93
sta	Player/Doodads/weapons/f13_w001/sta_f.anim	20
at01	Player/Doodads/weapons/f13_w001/at01_f.anim	15
at02	Player/Doodads/weapons/f13_w001/at02_f.anim	15
at03	Player/Doodads/weapons/f13_w001/at03_f.anim	14
at04	Player/Doodads/weapons/f13_w001/at04_f.anim	20
jn01	Player/Doodads/weapons/f13_w001/jn01_f.anim	18
jn02	Player/Doodads/weapons/f13_w001/jn02_f.anim	13
jn03	Player/Doodads/weapons/f13_w001/jn03_f.anim	16
jn04	Player/Doodads/weapons/f13_w001/jn04_f.anim	16
jn05	Player/Doodads/weapons/f13_w001/jn05_f.anim	37
bq08	Player/Doodads/weapons/f13_w001/bq08_f.anim	20
